지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2022-04-01 00:00,5,51,6.9,1028.2,60,10.1,9.7,2.1,1.2,.8,4.9,49
21229,2022-04-01 01:00,5.5,42,7.1,1028.4,55,9.8,9.9,1.7,1,.7,5.8,44
21229,2022-04-01 02:00,4.9,33,7.5,1028.5,56,9.3,10,1.8,1.2,.9,5.8,29
21229,2022-04-01 03:00,4.7,35,6.5,1028.4,54,9.5,10.1,1.9,1.1,.8,5.8,9
21229,2022-04-01 04:00,4.9,26,6.3,1028.3,53,10.1,10.1,2,1.3,.9,5.3,37
21229,2022-04-01 05:00,5,25,6.7,1028.5,51,10.1,10.1,1.9,1.2,.8,5.8,11
21229,2022-04-01 06:00,4.8,31,6.5,1028.9,47,9.9,10.1,1.7,1,.7,5.8,1
21229,2022-04-01 07:00,4.6,24,6.3,1029.4,47,9.5,10.1,1.5,1,.7,5.8,30
21229,2022-04-01 08:00,4.4,19,6.4,1029.7,47,9.6,10,1.7,1,.7,6.4,27
21229,2022-04-01 09:00,4.6,17,6.5,1030.1,49,9.8,9.9,1.6,.9,.7,5.8,18
21229,2022-04-01 10:00,4.6,6,6.7,1030.5,42,9.9,10.1,1.3,.9,.6,5.3,43
21229,2022-04-01 11:00,4.4,2,5.9,1030.6,47,9.8,10.4,1.3,.8,.5,5.8,41
21229,2022-04-01 12:00,2.6,2,3.9,1030.5,41,9.8,10.2,1.3,.8,.6,5.3,53
21229,2022-04-01 13:00,3.6,351,5.1,1030.2,46,9.8,10,1.3,.8,.6,5.3,36
21229,2022-04-01 14:00,3.7,24,5,1029.6,56,9.9,9.9,1.3,.8,.6,5.3,62
21229,2022-04-01 15:00,3.5,32,4.7,1029.5,62,9.6,10.3,1.3,.8,.6,5.3,58
21229,2022-04-01 16:00,2.9,24,4.4,1029.4,62,9.5,11.3,1.2,.7,.5,5.3,74
21229,2022-04-01 17:00,2.2,21,4.4,1029.3,62,9.6,11.6,1.2,.8,.6,5.3,64
21229,2022-04-01 18:00,2.1,64,3.3,1029.2,61,9.7,11.5,1.2,.8,.5,5.3,81
21229,2022-04-01 19:00,2.5,56,3.8,1029.1,60,9.5,11.4,1.4,.8,.6,5.3,87
21229,2022-04-01 20:00,3,88,4.3,1029.2,60,10,11.3,1.3,.9,.6,4.9,70
21229,2022-04-01 21:00,4,103,5.3,1029.5,59,9.5,11.2,1.7,.8,.6,5.8,59
21229,2022-04-01 22:00,3.8,136,5.3,1029.9,61,9.5,11.2,1.3,.9,.6,5.3,55
21229,2022-04-01 23:00,3.7,148,5.2,1029.7,60,9.6,11.2,1.3,.9,.6,4.9,53
21229,2022-04-02 00:00,3.9,152,5.3,1029.4,60,9.5,11.2,1.7,1,.7,5.8,30
21229,2022-04-02 01:00,4.2,147,5.9,1029.6,60,9.6,11.2,1.3,1,.7,5.8,12
21229,2022-04-02 02:00,3.6,159,5.2,1029.5,59,9.5,11.1,1.4,.8,.6,6.4,354
21229,2022-04-02 03:00,3.6,156,5.4,1028.9,59,9.5,11,1.6,.8,.6,5.8,26
21229,2022-04-02 04:00,3.4,152,4.6,1028.7,57,9.4,11,1.1,.7,.5,6.4,360
21229,2022-04-02 05:00,2.9,147,4.4,1028.6,55,9.4,10.9,1,.7,.5,6.4,21
21229,2022-04-02 06:00,4,148,5.3,1028.5,54,9.5,10.8,1.1,.8,.5,5.8,47
21229,2022-04-02 07:00,5.2,144,6.8,1028.5,57,9.7,10.9,.9,.6,.4,5.8,92
21229,2022-04-02 08:00,5.3,139,6.7,1028.6,56,9.5,10.9,1,.6,.4,5.8,52
21229,2022-04-02 09:00,4.9,152,6.5,1028.8,57,9.6,11,1,.6,.4,5.8,64
21229,2022-04-02 10:00,4.8,156,6.1,1028.7,59,10,11.1,.8,.5,.4,5.3,31
21229,2022-04-02 11:00,4.9,156,6.1,1028.7,57,10,11.2,.8,.5,.4,5.3,54
21229,2022-04-02 12:00,4.8,162,7.4,1028.3,56,10,11.3,.9,.5,.4,5.3,47
21229,2022-04-02 13:00,4.9,157,6.6,1027.7,55,10.3,11.4,.9,.5,.4,5.8,112
21229,2022-04-02 14:00,5.4,166,6.8,1027,58,10.4,11.4,.9,.5,.4,5.8,128
21229,2022-04-02 15:00,5.3,180,6.7,1026.4,59,10.6,11.5,1,.6,.4,2.6,131
21229,2022-04-02 16:00,5.7,171,6.9,1025.9,59,10.6,11.4,.9,.6,.4,2.9,117
21229,2022-04-02 17:00,5.7,171,6.8,1025.4,63,11,11.5,1,.6,.4,2.8,162
21229,2022-04-02 18:00,5.6,172,6.7,1025.5,62,11,11.5,1.1,.6,.4,4,233
21229,2022-04-02 19:00,6,169,7.2,1025.7,64,11.1,11.4,.9,.6,.4,2.9,150
21229,2022-04-02 20:00,5.9,172,7.2,1026.1,65,11.2,11.3,1,.7,.5,3.8,218
21229,2022-04-02 21:00,6,178,7.7,1026.7,65,11.3,11.3,1.1,.7,.5,3.6,213
21229,2022-04-02 22:00,5.7,187,6.8,1027.1,65,11.3,11.3,1,.6,.4,4,231
21229,2022-04-02 23:00,6.1,185,7.5,1027.1,66,11.3,11.1,.9,.6,.4,4,218
21229,2022-04-03 00:00,6.4,182,7.7,1027.1,66,11.3,11.1,1.1,.7,.5,3.8,216
21229,2022-04-03 01:00,5.7,179,6.9,1027.4,66,11.3,11.1,1.1,.7,.5,3.8,207
21229,2022-04-03 02:00,5.4,181,6.8,1027.2,65,11.3,11,1.2,.7,.5,4.3,204
21229,2022-04-03 03:00,5.7,173,7,1026.8,66,11.3,11,1.2,.7,.5,4.3,192
21229,2022-04-03 04:00,5.5,172,6.5,1026.6,66,11.3,11,1.1,.7,.5,4.3,228
21229,2022-04-03 05:00,5.3,172,6.9,1026.8,68,11.9,10.9,1.3,.7,.5,4.3,226
21229,2022-04-03 06:00,4.3,165,5.1,1027.1,66,11.9,10.8,1.2,.7,.5,4.3,237
