지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2021-02-01 00:00,11.3,205,14,1023.2,64,12.6,11.5,3,2,1.5,5.3,196
21229,2021-02-01 01:00,10.4,209,12.2,1022.8,65,13.5,11.5,3.2,1.9,1.3,5.3,167
21229,2021-02-01 02:00,9.3,211,11.4,1022.1,67,13.1,11.5,3.6,2,1.4,5.8,188
21229,2021-02-01 03:00,8.2,207,10.6,1021.3,69,14,11.5,3.1,1.8,1.3,6.4,208
21229,2021-02-01 04:00,8.3,206,10.5,1019.8,71,14.3,11.5,3.4,2.3,1.6,6.4,215
21229,2021-02-01 05:00,7.8,224,10.8,1018.6,73,13,11.5,,2.5,1.8,6.4,202
21229,2021-02-01 06:00,6.7,229,8.7,1017.6,85,13.1,11.5,3.4,2.1,1.5,6.4,184
21229,2021-02-01 07:00,10,205,12.6,1016.2,83,12.8,11.5,3.5,2.3,1.6,5.8,176
21229,2021-02-01 08:00,10.3,188,13.4,1015.7,88,13.3,11.5,3.5,2.2,1.6,6.4,226
21229,2021-02-01 09:00,10.6,198,13.4,1014.6,88,13.6,11.5,3.6,2.2,1.6,7.1,224
21229,2021-02-01 10:00,11.5,199,16.1,1012.8,88,13.5,11.4,4.1,2.8,2,7.1,225
21229,2021-02-01 11:00,12.8,206,17.2,1012.1,87,13.6,11.4,4.8,3.4,2.4,7.1,228
21229,2021-02-01 12:00,9.9,208,12.8,1011,89,13.4,11.4,5.3,2.9,2,8,221
21229,2021-02-01 13:00,7.2,244,9.8,1011,80,14,11.4,4.4,3,2.1,8,223
21229,2021-02-01 14:00,7.9,238,11.3,1009.7,81,13.9,11.5,4.9,3.1,2.2,7.1,220
21229,2021-02-01 15:00,8.1,243,10.8,1009.1,78,13.8,11.6,4.2,3.1,2.2,8,161
21229,2021-02-01 16:00,6.3,238,8.3,1009.4,74,13.9,11.6,4.4,2.7,1.9,7.1,188
21229,2021-02-01 17:00,5.2,234,7.6,1009.6,78,14.3,11.6,5.7,3.2,2.3,8,209
21229,2021-02-01 18:00,8.5,245,10.8,1008.7,67,14.7,11.6,5.2,3.1,2.2,8,178
21229,2021-02-01 19:00,9.4,251,12.4,1009,64,14.7,11.6,4,2.7,1.9,8,180
21229,2021-02-01 20:00,10.3,249,13.1,1009.2,65,14,11.6,4.2,2.5,1.8,8,173
21229,2021-02-01 21:00,10.2,259,12.5,1009.4,66,14.7,11.6,3.8,2.5,1.8,6.4,189
21229,2021-02-01 22:00,9.6,262,12,1009.9,66,14.8,11.7,3.9,2.4,1.7,7.1,174
21229,2021-02-01 23:00,5.1,275,9.5,1010.5,63,13.9,11.7,4.2,2.2,1.5,6.4,204
21229,2021-02-02 00:00,12,322,15.5,1010.7,58,13.5,11.6,3.3,2.1,1.5,8,163
21229,2021-02-02 01:00,11.8,321,15.7,1011.4,53,12.2,11.6,4,2.4,1.7,8,176
21229,2021-02-02 02:00,11.3,314,14.7,1012,48,11.8,11.6,3.7,2.5,1.8,5.3,343
21229,2021-02-02 03:00,12.3,338,16.9,1012.9,62,10.3,11.6,3.8,1.9,1.4,7.1,176
21229,2021-02-02 04:00,12.2,327,16.5,1012.7,55,8.7,11.5,3.8,2.3,1.6,7.1,287
21229,2021-02-02 05:00,12,322,16.4,1013,50,8.9,11.5,3.9,2.4,1.7,7.1,38
21229,2021-02-02 06:00,14,334,18.3,1013.5,61,7.4,11.5,5,3,2.1,7.1,252
