지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2015-12-01 00:00,5.5,47,13.3,1024.7,,,15.4,2.2,1.7,1.2,8,170
21229,2015-12-01 01:00,4.8,67,8.7,,0,-39.4,15.4,2.4,1.6,1.1,8,164
21229,2015-12-01 02:00,5.3,70,8,1025,,,15.4,2.1,1.6,1.1,7.1,168
21229,2015-12-01 03:00,4,65,8.2,,,,15.4,2.1,1.7,1.2,8,163
21229,2015-12-01 04:00,5.2,63,9.6,1025.2,,,15.4,2.3,1.4,1,8,160
21229,2015-12-01 05:00,3.6,96,5.6,1025.3,,,15.4,2.1,1.5,1.1,8,161
21229,2015-12-01 06:00,4,82,7.1,1025,,,15.3,2,1.3,.9,8,156
21229,2015-12-01 07:00,2,99,3.8,1025,,,15.4,2.2,1.2,.9,7.1,160
21229,2015-12-01 08:00,2.7,130,4.9,1025.8,,,15.4,2.5,1.3,.9,7.1,171
21229,2015-12-01 09:00,1.3,72,2.6,1026.7,,,15.5,2,1.3,.9,7.1,171
21229,2015-12-01 10:00,3.1,100,12.8,1027.9,,,15.5,1.7,1.5,1.1,7.1,191
21229,2015-12-01 11:00,5.8,83,18.1,1028,,,15.5,1.9,1.2,.9,7.1,165
21229,2015-12-01 12:00,3.9,138,6.2,1027.7,,,15.5,1.8,1.3,.9,6.4,177
21229,2015-12-01 13:00,5,153,11.9,1027.9,,,15.5,2.3,1.4,1,6.4,165
21229,2015-12-01 14:00,4.7,149,6.8,1026.9,,,15.6,1.7,1.3,.9,7.1,168
21229,2015-12-01 15:00,4.3,158,9.8,1026.5,,,15.7,1.4,1.2,.8,6.4,157
21229,2015-12-01 16:00,4.3,149,7.3,1024.8,,,15.7,1.5,1.1,.8,7.1,154
21229,2015-12-01 17:00,5.4,163,12.8,1025.3,,,15.8,1.6,1,.7,6.4,188
21229,2015-12-01 18:00,4.8,166,8.1,1025,,,15.8,1.5,.9,.7,6.4,140
21229,2015-12-01 19:00,6,176,8.7,1025.5,,,15.7,1.4,.9,.6,7.1,127
21229,2015-12-01 20:00,5.4,175,8.3,1025.1,,,15.7,1.4,1,.7,4,198
21229,2015-12-01 21:00,6.5,161,12,1025.2,,,15.8,1.3,.9,.6,4,169
21229,2015-12-01 22:00,7.5,148,10.5,1025.2,,,15.8,1.3,1,.7,4,172
21229,2015-12-01 23:00,8.3,152,11.6,1025.1,,,15.8,1.3,1.1,.8,4,201
21229,2015-12-02 00:00,7.6,175,10.3,1023.9,,,15.8,1.5,1.2,.9,4.3,201
21229,2015-12-02 01:00,8.2,201,11.3,1024.4,,,15.7,1.5,1.2,.8,4.3,179
21229,2015-12-02 02:00,7.3,180,10,1023.7,,,15.7,1.4,1.3,.9,4.6,183
21229,2015-12-02 03:00,8.9,155,11.9,1023.7,,,15.7,1.7,1.4,1,4.9,169
21229,2015-12-02 04:00,8.4,200,13.2,1022,,,15.6,2.5,1.3,.9,4.6,174
21229,2015-12-02 05:00,9.3,175,12.4,1022.5,,,15.6,2,1.3,.9,4.9,185
21229,2015-12-02 06:00,8.9,170,14,1021.2,,,15.6,2.4,1.8,1.3,4.9,157
21229,2015-12-02 07:00,10.4,139,14.1,1020.5,,,15.5,2.7,1.7,1.2,5.3,204
21229,2015-12-02 08:00,9.9,166,13.3,1019.9,,,15.5,2.4,1.7,1.2,5.3,204
21229,2015-12-02 09:00,9.1,179,12,1019.6,,,15.5,2.5,1.8,1.3,5.3,210
21229,2015-12-02 10:00,9.8,155,13.7,1019.8,,,15.5,2.4,1.8,1.3,4.9,237
21229,2015-12-02 11:00,11,168,14.7,1018.7,,,15.5,2.6,1.8,1.3,5.3,251
21229,2015-12-02 12:00,11.7,163,16.1,1016.3,,,15.5,2.8,2.1,1.5,5.3,224
21229,2015-12-02 13:00,11.9,183,16,1014.9,,,15.5,3.6,1.9,1.3,5.3,206
21229,2015-12-02 14:00,10.8,193,15.3,1012.9,,,15.5,3.4,2,1.4,5.8,170
21229,2015-12-02 15:00,11.1,195,15.3,1012.3,,,15.5,2.6,2.2,1.5,4.9,195
21229,2015-12-02 16:00,11.9,182,15.8,1011.6,,,15.5,2.7,2.4,1.7,5.8,177
21229,2015-12-02 17:00,10.4,191,14.8,1010.7,,,15.5,2.9,1.9,1.4,5.3,164
21229,2015-12-02 18:00,8.6,199,11.6,1010,,,15.5,2.9,1.7,1.2,5.8,143
21229,2015-12-02 19:00,8.9,199,12.8,1009.8,,,15.5,3.2,2.1,1.5,5.3,148
21229,2015-12-02 20:00,10.1,205,15.3,1008.8,,,15.5,2.9,2.5,1.8,5.8,111
21229,2015-12-02 21:00,9.7,236,13.7,1008.4,,,15.5,4,2.4,1.7,6.4,94
21229,2015-12-02 22:00,10.8,243,14.9,1007.4,,,15.5,3.4,2.3,1.6,7.1,82
21229,2015-12-02 23:00,10.7,254,14.2,1006.3,,,15.5,3.2,2.3,1.6,6.4,44
21229,2015-12-03 00:00,7.8,290,12,1006,,,15.4,3.3,2.3,1.7,7.1,24
21229,2015-12-03 01:00,12.2,268,16.2,1005,,,15.3,3.3,2.1,1.5,7.1,42
21229,2015-12-03 02:00,9.3,293,13.3,1006,,,15.3,3.7,2.3,1.6,7.1,21
21229,2015-12-03 03:00,11.7,301,16.4,1006,,,15.3,5.4,3.1,2.2,7.1,15
21229,2015-12-03 04:00,10.7,290,14.8,1007,,,15.3,3.3,2.8,2,6.4,113
21229,2015-12-03 05:00,10.5,292,15,1007.5,,,15.3,3.3,2.7,1.9,7.1,28
21229,2015-12-03 06:00,9.9,284,14.1,1007.5,,,15.2,3.1,2.4,1.7,7.1,23
21229,2015-12-03 07:00,9.3,300,13.9,1009,,,15.3,3.2,2.7,1.9,7.1,25
21229,2015-12-03 08:00,10.9,292,15.1,1009,,,15.5,2.8,2.2,1.5,7.1,17
21229,2015-12-03 09:00,10.3,310,19.4,1009.4,,,15.6,3.7,2.2,1.6,7.1,318
