지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2023-12-01 00:00,,,,1021.8,73,,16.8,3.1,2.2,1.6,9.1,358
21229,2023-12-01 01:00,,,,1021.7,74,,16.7,3.4,2.3,1.6,8,14
21229,2023-12-01 02:00,,,,1021.3,69,,16.6,3.1,1.9,1.3,8,4
21229,2023-12-01 03:00,,,,1020.7,68,,16.3,3.2,2.1,1.5,8,359
21229,2023-12-01 04:00,,,,1020.3,73,,16,3.2,2,1.4,8,6
21229,2023-12-01 05:00,,,,1019.8,74,,15.8,2.4,1.5,1.1,8,16
21229,2023-12-01 06:00,,,,1019.2,69,,15.8,2.6,1.6,1.1,8,26
21229,2023-12-01 07:00,,,,1019.2,69,,15.8,2.3,1.6,1.1,8,346
21229,2023-12-01 08:00,,,,1019.1,74,,15.8,2.2,1.5,1.1,8,35
21229,2023-12-01 09:00,,,,1019.2,74,,15.8,2.3,1.6,1.1,7.1,28
21229,2023-12-01 10:00,,,,1019.5,74,,15.8,2.4,1.6,1.1,8,31
21229,2023-12-01 11:00,,,,1019.8,74,,15.8,2.4,1.4,1,8,24
21229,2023-12-01 12:00,,,,1019.9,73,,15.8,2.7,1.5,1.1,7.1,1
21229,2023-12-01 13:00,,,,1019.5,73,,15.8,2.9,1.7,1.2,7.1,19
21229,2023-12-01 14:00,,,,1019.3,73,,15.8,3,1.8,1.3,7.1,30
21229,2023-12-01 15:00,,,,1018.7,72,,15.7,2.8,1.9,1.4,6.4,333
21229,2023-12-01 16:00,,,,1018.7,75,,15.7,2.9,1.8,1.3,6.4,336
21229,2023-12-01 17:00,,,,1019.1,73,,15.7,2.7,1.6,1.1,5.3,328
21229,2023-12-01 18:00,,,,1019.5,74,,15.8,2.5,1.6,1.2,4.9,339
21229,2023-12-01 19:00,,,,1019.9,78,,15.9,2.9,1.8,1.3,5.8,344
21229,2023-12-01 20:00,,,,1020.4,73,,15.8,2.9,1.7,1.2,8,39
21229,2023-12-01 21:00,,,,1020.5,73,,15.7,3.2,2.2,1.6,8,354
21229,2023-12-01 22:00,,,,1020.9,76,,15.8,3.5,2.1,1.5,7.1,12
21229,2023-12-01 23:00,,,,1021,73,,15.6,3.7,2.4,1.7,8,358
21229,2023-12-02 00:00,,,,1021.3,73,,15.4,3.3,1.8,1.3,5.3,11
21229,2023-12-02 01:00,,,,1021.3,73,,15.3,3,1.9,1.3,5.8,334
21229,2023-12-02 02:00,,,,1021.5,73,,15.2,2.8,1.7,1.2,8,9
21229,2023-12-02 03:00,,,,1021.6,74,,15.3,3.2,1.9,1.3,8,4
21229,2023-12-02 04:00,,,,1021.8,75,,15.3,3.3,1.9,1.4,8,3
21229,2023-12-02 05:00,,,,1021.7,73,,15.3,3,1.7,1.2,8,6
21229,2023-12-02 06:00,,,,1021.6,74,,15.4,2.8,1.8,1.3,8,31
21229,2023-12-02 07:00,,,,1022.1,74,,15.4,2.6,1.6,1.1,7.1,39
21229,2023-12-02 08:00,,,,1022.6,70,,15.4,3.2,1.9,1.3,7.1,22
21229,2023-12-02 09:00,,,,1023.1,74,,15.3,2.6,1.8,1.3,7.1,41
21229,2023-12-02 10:00,,,,1023.5,73,,15.3,2.4,1.5,1.1,6.4,26
