지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2023-07-01 00:00,4.5,21,5.4,1002.8,91,22.8,21.5,1.4,.9,.6,6.4,189
21229,2023-07-01 01:00,4.5,13,5.4,1003.4,92,21.2,21.4,1.5,.8,.6,5.8,192
21229,2023-07-01 02:00,4.7,12,5.7,1003.3,91,21.2,21.5,1.4,.8,.6,6.4,196
21229,2023-07-01 03:00,5,4,6,1003.6,91,22.7,21.6,1.4,.9,.6,7.1,205
21229,2023-07-01 04:00,3.8,9,5,1003.6,92,22.8,21.6,1.3,.9,.6,6.4,206
21229,2023-07-01 05:00,4.9,18,5.8,1003.6,88,21.1,21.5,1.2,.8,.5,5.8,193
21229,2023-07-01 06:00,3.3,11,4,1004.1,90,22.5,21.4,1.1,.7,.5,6.4,225
21229,2023-07-01 07:00,3.5,21,4.4,1004.6,93,22.5,21.4,1.1,.7,.5,7.1,230
21229,2023-07-01 08:00,2.4,18,3.6,1005.4,86,22.9,21.5,1.7,.9,.6,5.3,80
21229,2023-07-01 09:00,1.8,34,2.5,1006,84,23,21.7,1.4,.8,.6,5.8,211
21229,2023-07-01 10:00,2.5,38,3.4,1006.2,85,23.1,21.7,1.3,.9,.6,5.8,71
21229,2023-07-01 11:00,3,45,3.8,1006.6,84,23.3,22,1.3,.8,.6,6.4,34
21229,2023-07-01 12:00,2.2,47,2.9,1006.7,84,23.5,22.2,1.9,1.2,.8,8,20
21229,2023-07-01 13:00,1.4,103,2,1007.3,83,23.7,22.3,1.7,1.3,.9,8,28
21229,2023-07-01 14:00,1.3,144,2,1007,83,23.6,22.5,1.8,1.2,.9,8,51
21229,2023-07-01 15:00,2.2,179,3.4,1006.6,84,23.6,22.7,1.7,1.1,.8,8,68
21229,2023-07-01 16:00,2.4,181,3.4,1006.4,83,23.8,22.8,1.6,1.2,.8,8,66
21229,2023-07-01 17:00,2.4,194,3.3,1006.6,85,24,22.6,1.8,1.1,.8,8,70
21229,2023-07-01 18:00,4.3,177,5.6,1005.8,86,23.7,22.6,1.7,1.1,.8,8,68
21229,2023-07-01 19:00,3.6,189,4.7,1005.7,86,23.8,22.4,1.8,1.2,.8,8,51
21229,2023-07-01 20:00,3.1,182,4,1005.8,88,23.2,22.3,2,1.2,.9,8,85
21229,2023-07-01 21:00,3.7,194,5.3,1006.2,90,23.3,22.2,1.4,1.1,.8,8,48
21229,2023-07-01 22:00,5.3,205,6.9,1006.9,90,23.6,21.9,1.6,1.1,.8,8,42
21229,2023-07-01 23:00,7.5,196,9.4,1006.2,90,23.4,21.7,1.7,1,.7,8,71
21229,2023-07-02 00:00,6.5,202,8.3,1006.2,92,23.2,21.5,2.3,1.3,.9,8,44
21229,2023-07-02 01:00,7.7,205,9.6,1005.8,91,23.1,21.4,1.9,1.3,.9,8,48
21229,2023-07-02 02:00,7.4,211,9.8,1005.4,92,23.2,21.4,1.9,1.3,.9,8,51
21229,2023-07-02 03:00,5.8,216,7.3,1005,92,23,21.4,2,1.2,.9,8,40
21229,2023-07-02 04:00,4,228,5.5,1005.5,93,23,21.6,2.1,1.2,.9,4.3,225
21229,2023-07-02 05:00,5.6,227,7.2,1005.8,90,23.2,21.6,1.8,1.2,.8,4.9,235
21229,2023-07-02 06:00,6.5,238,8.3,1006,91,23,21.7,1.8,1.1,.8,4.9,212
21229,2023-07-02 07:00,5.7,225,6.7,1006.2,91,22.9,21.7,1.7,1.1,.8,4.9,208
21229,2023-07-02 08:00,4.6,229,5.5,1006.6,91,22.9,21.7,1.8,1.1,.8,8,27
21229,2023-07-02 09:00,4.3,216,5.5,1007.2,93,23.3,21.7,1.8,1.1,.8,4.6,229
21229,2023-07-02 10:00,4.1,220,5.1,1007.6,94,23.4,21.7,1.7,1.1,.8,4.9,213
21229,2023-07-02 11:00,3.1,199,4.4,1007.5,93,23.4,21.9,1.6,1,.7,4.9,213
21229,2023-07-02 12:00,3.4,218,4.4,1007.5,93,23.7,22.1,1.6,1,.7,8,67
21229,2023-07-02 13:00,2.9,250,3.9,1007.4,91,23.7,22.5,1.5,.9,.6,8,49
21229,2023-07-02 14:00,2.7,234,3.7,1007.3,90,24.2,22.9,1.5,.9,.6,8,51
21229,2023-07-02 15:00,4.5,349,6,1007.2,83,25,23.1,1.5,.9,.6,8,57
21229,2023-07-02 16:00,3.6,7,5,1007.4,86,24.6,23.2,1.5,.9,.7,8,64
21229,2023-07-02 17:00,4.8,15,6,1007.6,89,24.4,23,1.2,.8,.5,8,33
21229,2023-07-02 18:00,4.5,28,5.8,1007.3,89,24.6,22.9,1.2,.8,.5,8,31
21229,2023-07-02 19:00,1.9,36,2.6,1008.3,87,24,22.9,1.4,.9,.6,7.1,214
21229,2023-07-02 20:00,2.7,60,4,1008.6,88,23.9,22.9,1.3,.8,.6,7.1,51
21229,2023-07-02 21:00,2.5,85,3.8,1008.8,88,22,22.8,1.6,.9,.7,8,62
21229,2023-07-02 22:00,2.5,93,3.3,1009.2,93,23.8,22.8,1.4,.8,.6,7.1,61
21229,2023-07-02 23:00,.7,165,2.1,1009.7,93,23.8,22.7,1.2,.8,.6,8,31
21229,2023-07-03 00:00,1,82,2.4,1009.3,90,21.9,22.8,1.3,.8,.6,8,38
21229,2023-07-03 01:00,2.6,47,3.6,1009.2,90,22.2,22.8,1.1,.8,.6,7.1,31
21229,2023-07-03 02:00,2.8,24,3.6,1009.3,94,23.6,22.8,1,.7,.5,7.1,323
21229,2023-07-03 03:00,3.7,59,4.6,1008.8,91,21.9,22.7,1.1,.6,.4,8,7
21229,2023-07-03 04:00,4.3,85,5.3,1008.1,89,21.9,22.7,.8,.6,.4,8,313
21229,2023-07-03 05:00,3.7,120,4.4,1008,92,23.3,22.6,.9,.5,.4,7.1,4
21229,2023-07-03 06:00,2.7,106,3.7,1008.4,94,22.3,22.6,.8,.5,.3,7.1,58
21229,2023-07-03 07:00,3.5,97,4.6,1008.6,95,22.4,22.6,.9,.5,.4,7.1,42
21229,2023-07-03 08:00,3.4,114,4.7,1008.9,91,22.8,22.6,.8,.6,.4,7.1,97
21229,2023-07-03 09:00,3.7,110,5,1009.1,87,23.4,22.7,1,.7,.5,7.1,170
21229,2023-07-03 10:00,3.2,108,4.2,1008.6,90,23.3,22.7,1.2,.7,.5,7.1,46
21229,2023-07-03 11:00,2.4,127,3.3,1008.6,92,23.6,22.7,1.2,.7,.5,6.4,29
21229,2023-07-03 12:00,3.1,123,4.1,1008.4,87,23.6,22.9,1.2,.7,.5,7.1,27
21229,2023-07-03 13:00,3,112,4.6,1008.3,88,23.4,22.9,1.1,.6,.4,7.1,49
21229,2023-07-03 14:00,3.9,100,4.8,1007.9,89,23.5,23.1,1,.6,.5,6.4,44
21229,2023-07-03 15:00,4.2,109,5.2,1007.5,85,23.6,23.2,1,.6,.4,7.1,236
21229,2023-07-03 16:00,3.6,130,4.6,1007.2,87,23.8,23.2,.9,.6,.4,5.8,48
21229,2023-07-03 17:00,3.2,123,4.2,1007,88,23.9,23.2,1,.6,.5,7.1,228
21229,2023-07-03 18:00,3.9,112,4.8,1006.8,86,24,23.4,.9,.6,.4,7.1,252
21229,2023-07-03 19:00,3.8,121,4.7,1006.4,87,23.7,23.2,.9,.5,.4,7.1,82
21229,2023-07-03 20:00,4.1,138,5.7,1006.8,85,23.6,23.2,.9,.5,.4,6.4,58
21229,2023-07-03 21:00,3.2,142,4.4,1007,86,23.6,23.2,.8,.6,.4,7.1,93
21229,2023-07-03 22:00,3.8,141,4.8,1007.2,86,23.9,23.2,.9,.6,.4,6.4,28
21229,2023-07-03 23:00,3.7,155,4.9,1007.3,86,23.8,23.2,.8,.5,.3,6.4,41
21229,2023-07-04 00:00,5.1,148,6.2,1006.4,87,23.8,23.2,.8,.5,.4,7.1,236
