지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2023-04-01 00:00,3.5,102,4.4,1018.3,82,12.9,14.2,.6,.4,.3,3.8,48
21229,2023-04-01 01:00,1.9,90,2.6,1018.3,80,12.9,14.2,.7,.4,.3,3.6,62
21229,2023-04-01 02:00,2.4,100,3.2,1018.4,82,12.8,14.1,.6,.4,.3,3.4,65
21229,2023-04-01 03:00,2.9,106,3.5,1018.2,83,12.8,13.9,.6,.3,.2,3.4,71
21229,2023-04-01 04:00,2.6,103,3.2,1018.1,85,12.7,13.7,.5,.3,.2,3.6,86
21229,2023-04-01 05:00,2.5,97,3,1018.3,85,12.7,13.7,.5,.3,.2,3.8,80
21229,2023-04-01 06:00,3.2,88,3.8,1018.4,86,12.7,13.8,.5,.3,.2,3.6,59
21229,2023-04-01 07:00,4.5,93,5.7,1018.5,84,12.6,13.8,.5,.3,.2,3.2,115
21229,2023-04-01 08:00,4.5,104,5.4,1019,84,12.8,13.8,.5,.3,.2,4,95
21229,2023-04-01 09:00,5,104,6,1019.4,82,12.9,13.9,.5,.3,.2,3.8,97
21229,2023-04-01 10:00,4.7,112,5.8,1019.6,79,13.1,14,.6,.3,.2,4,61
21229,2023-04-01 11:00,5.2,103,6.3,1019.6,72,13.2,14.1,.5,.4,.3,4.3,60
21229,2023-04-01 12:00,5.5,111,6.7,1019.5,70,13.3,14.1,.6,.4,.3,4,90
21229,2023-04-01 13:00,5.2,118,6.3,1019.1,69,13.3,14.2,.8,.4,.3,3.6,101
21229,2023-04-01 14:00,5.1,114,6.2,1019,69,13.3,14.3,.8,.4,.3,3.6,101
21229,2023-04-01 15:00,5.3,109,6.6,1018.6,68,,14.4,.7,.5,.4,3.8,102
21229,2023-04-01 16:00,5.4,103,6.5,1018.2,67,13.4,14.4,.9,.6,.4,3.8,104
21229,2023-04-01 17:00,6.5,106,7.8,1017.8,67,13.4,14.4,1,.6,.4,4,90
21229,2023-04-01 18:00,6.9,101,8.2,1018,63,13.4,14.3,1,.7,.5,4,116
21229,2023-04-01 19:00,6.9,100,8.2,1018.1,66,13.3,14.3,1.1,.7,.5,4,104
21229,2023-04-01 20:00,6.5,101,7.7,1018.6,61,11.5,14.2,1.2,.7,.5,4.3,104
21229,2023-04-01 21:00,6.4,97,7.7,1019.3,57,11.5,14.2,1.2,.7,.5,4.6,133
21229,2023-04-01 22:00,5.5,94,6.4,1019.5,59,13.2,14.1,1.2,.8,.6,4.3,113
21229,2023-04-01 23:00,5.9,93,6.9,1019.6,62,13.2,14.1,1.3,.8,.6,4.9,117
21229,2023-04-02 00:00,6.2,88,7.7,1019.5,62,11.2,14,1.4,.9,.6,4.9,121
21229,2023-04-02 01:00,5.8,80,6.7,1019.4,64,11.1,14,1.4,.9,.7,4.9,127
21229,2023-04-02 02:00,5.7,77,7,1019.6,72,12.7,14,1.5,.8,.6,4.9,131
21229,2023-04-02 03:00,6,67,7.2,1019.3,75,12.6,14,2,.9,.7,4.9,115
21229,2023-04-02 04:00,5.7,68,6.8,1019.7,70,10.9,14,1.4,1,.7,5.3,136
21229,2023-04-02 05:00,5.4,71,6.5,1019.8,73,11,14,1.6,.9,.7,4.9,126
21229,2023-04-02 06:00,6.3,77,7.5,1020.1,74,12.8,14.1,1.4,1,.7,5.3,132
21229,2023-04-02 07:00,6.3,79,7.3,1020.5,76,12.7,14.1,1.5,1,.7,5.3,128
21229,2023-04-02 08:00,6.1,74,7.5,1021.5,77,12.7,14.1,1.7,1,.7,5.3,128
21229,2023-04-02 09:00,6.1,60,7.7,1022.1,79,12.6,14.1,1.9,1,.7,5.3,128
21229,2023-04-02 10:00,6.4,66,7.8,1022.6,77,12.4,14.1,1.7,1.2,.8,5.3,129
21229,2023-04-02 11:00,6.5,59,8.4,1023,76,12.5,14.1,1.9,1.1,.8,5.8,132
21229,2023-04-02 12:00,6.2,63,8,1023.1,74,12.4,14.2,1.8,1.1,.8,5.8,136
21229,2023-04-02 13:00,6.2,68,7.6,1022.9,72,12.4,14.2,1.9,1.2,.9,5.8,123
21229,2023-04-02 14:00,6,72,7.3,1022.4,72,12.3,14.3,1.7,1.1,.8,5.8,113
21229,2023-04-02 15:00,6.1,80,7.4,1021.9,71,12.3,14.4,2.5,1.4,1,6.4,120
21229,2023-04-02 16:00,5.4,74,6.9,1022,68,12.4,14.4,2.3,1.4,1,5.8,84
21229,2023-04-02 17:00,5.5,70,7,1022.1,68,12.5,14.4,2.1,1.3,.9,6.4,129
21229,2023-04-02 18:00,5.9,71,7.3,1022.3,66,12.5,14.4,2.1,1.4,1,5.8,109
21229,2023-04-02 19:00,6.3,79,7.9,1022.1,69,12.4,14.3,2.2,1.4,1,5.8,113
21229,2023-04-02 20:00,6.6,83,8.1,1022.2,67,12.3,14.3,2.5,1.3,.9,6.4,87
21229,2023-04-02 21:00,5.9,82,7,1023,70,12.2,14.2,2.2,1.2,.9,6.4,124
21229,2023-04-02 22:00,5.5,80,7,1023.7,71,12.2,14.2,2.1,1.2,.9,6.4,129
21229,2023-04-02 23:00,4.6,63,5.9,1024.1,72,12,14.1,2.2,1.4,1,6.4,117
21229,2023-04-03 00:00,4.6,56,5.8,1023.7,72,12,14.2,1.8,1.3,.9,6.4,120
21229,2023-04-03 01:00,5.2,53,6.4,1023.7,72,12.1,14.1,2,1.3,.9,6.4,120
21229,2023-04-03 02:00,5.2,57,6.9,1023.6,70,11.9,14.2,2.2,1.3,1,6.4,121
21229,2023-04-03 03:00,6,53,7.9,1023.3,69,11.8,14.2,1.9,1.2,.9,6.4,110
21229,2023-04-03 04:00,6.6,64,8.3,1023,68,11.8,14.2,1.9,1.2,.9,5.8,112
21229,2023-04-03 05:00,6.7,56,8.3,1023.4,65,11.9,14.2,2.2,1.3,.9,6.4,109
21229,2023-04-03 06:00,6.8,67,8.7,1023.7,63,10,14.2,2,1.2,.8,5.8,114
21229,2023-04-03 07:00,6.6,79,8.4,1024.5,64,11.8,14.2,2.1,1.3,.9,6.4,104
21229,2023-04-03 08:00,5.7,83,7.3,1025.5,66,11.8,14.1,2,1.2,.9,6.4,86
21229,2023-04-03 09:00,4.1,82,5.6,1026.4,65,11.8,14.1,1.9,1.3,.9,6.4,88
21229,2023-04-03 10:00,3.6,86,5.1,1027,69,11.9,14,2,1.3,.9,6.4,82
21229,2023-04-03 11:00,3.9,90,5.5,1026.9,69,11.8,14,1.9,1.1,.8,6.4,85
21229,2023-04-03 12:00,3.7,82,4.8,1026.9,70,11.9,14.1,2,1.3,.9,5.8,110
21229,2023-04-03 13:00,2.6,89,3.9,1026.6,70,11.9,14.1,1.7,1.2,.9,6.4,91
21229,2023-04-03 14:00,2.7,92,4.1,1026.5,70,11.9,14.3,1.6,1.2,.8,6.4,103
21229,2023-04-03 15:00,2.4,84,3.5,1026,69,11.9,14.4,1.8,1.1,.8,7.1,113
21229,2023-04-03 16:00,4.3,98,5.8,1024.9,71,11.9,14.5,1.6,1,.7,7.1,95
21229,2023-04-03 17:00,3.5,99,5.3,1024.8,70,11.8,14.5,1.6,1.1,.8,7.1,98
21229,2023-04-03 18:00,2,83,3.6,1025.3,71,12,14.4,2.3,1,.7,7.1,119
21229,2023-04-03 19:00,3.4,56,4.7,1025.4,71,11.9,14.4,1.7,1,.7,7.1,109
21229,2023-04-03 20:00,4,73,5.4,1025.7,68,10.1,14.4,1.5,.9,.7,7.1,108
21229,2023-04-03 21:00,4,74,5.1,1026.6,72,11.9,14.3,1.5,.9,.7,6.4,83
21229,2023-04-03 22:00,3.7,84,5.1,1026.7,74,11.8,14.1,1.5,.9,.6,6.4,88
21229,2023-04-03 23:00,4.1,101,5.4,1026.5,74,11.8,14,1.3,.9,.7,6.4,69
21229,2023-04-04 00:00,4.1,99,5.1,1026,75,11.9,14,1.4,.8,.5,7.1,66
21229,2023-04-04 01:00,4.4,114,5.6,1025.7,75,11.8,14.1,1.5,.9,.6,6.4,77
21229,2023-04-04 02:00,5.5,127,6.8,1024.6,76,11.8,14.2,1.4,.9,.6,6.4,70
21229,2023-04-04 03:00,4.9,140,6,1024.2,77,11.7,14.2,1.2,.8,.6,5.8,78
21229,2023-04-04 04:00,5.4,138,7.1,1023.7,78,11.7,14.4,1.4,.8,.6,5.8,87
21229,2023-04-04 05:00,4.6,140,6.4,1023.7,80,11.8,14.6,1.4,.8,.6,6.4,74
21229,2023-04-04 06:00,5.2,145,6.9,1023.8,79,12.1,14.6,1.3,.8,.6,6.4,62
21229,2023-04-04 07:00,5.6,145,7.3,1023.8,79,12.2,14.7,1.4,.8,.6,5.8,79
21229,2023-04-04 08:00,5,150,6.2,1024.2,78,12.4,14.7,1.4,.8,.5,6.4,74
21229,2023-04-04 09:00,4.7,146,5.8,1024.2,79,12.6,14.8,1.3,.8,.6,6.4,60
21229,2023-04-04 10:00,4.5,144,5.7,1024.3,77,12.7,14.8,1.2,.8,.6,6.4,93
21229,2023-04-04 11:00,4.7,153,6,1024.4,78,12.9,14.8,1.1,.8,.6,5.3,83
21229,2023-04-04 12:00,4.4,155,5.6,1024,79,13.3,14.8,1.4,.8,.6,5.8,95
21229,2023-04-04 13:00,5.5,168,6.7,1023,77,13.5,14.9,1.2,.8,.6,6.4,89
21229,2023-04-04 15:00,4.8,153,6,1021.4,77,13.7,14.9,1.1,.7,.5,4.9,107
21229,2023-04-04 16:00,5.9,153,7.1,1020.7,77,13.9,14.9,1.3,.7,.5,4.6,105
21229,2023-04-04 17:00,6.9,150,8.1,1020.2,79,13.9,14.9,1.3,.8,.5,4.6,116
21229,2023-04-04 18:00,6.1,152,7.3,1020.3,78,14.1,14.8,1.1,.7,.5,4.9,110
21229,2023-04-04 19:00,7,153,8.4,1020.5,78,14.1,14.7,1.3,.8,.6,4.9,158
21229,2023-04-04 20:00,6.9,154,8.3,1020.4,80,14.1,14.5,1.3,.7,.5,4,127
21229,2023-04-04 21:00,6.2,148,7.6,1020.7,78,14.2,14.6,1.3,.8,.6,4.3,153
21229,2023-04-04 22:00,7.6,149,9.1,1020.2,77,12.5,14.6,1.2,.8,.6,4.9,127
21229,2023-04-04 23:00,8.4,153,10.2,1019.7,76,13,14.4,1.4,.9,.6,4.3,129
21229,2023-04-05 00:00,8.5,166,10.5,1019.6,83,14.3,14.3,1.6,.9,.7,4,139
21229,2023-04-05 01:00,7.4,174,8.8,1019.6,82,12.7,14.5,1.2,.8,.6,4.3,134
21229,2023-04-05 02:00,7.7,197,9.2,1019.7,79,12.7,14.7,1.3,.8,.6,4,137
21229,2023-04-05 03:00,6.4,200,7.6,1019.5,84,14.4,14.6,1.4,.8,.6,4.3,128
21229,2023-04-05 04:00,5.7,195,7,1019,88,14.1,14.5,1.3,.8,.6,4.3,144
21229,2023-04-05 05:00,6.4,186,8.1,1018.4,84,12.3,14.6,1.3,.8,.5,4.3,150
21229,2023-04-05 06:00,8.5,154,10.9,1017.6,77,12.2,14.6,1.1,.8,.6,4.3,132
21229,2023-04-05 07:00,10.1,145,12.8,1017.4,84,13.5,14.7,1.2,.9,.6,4.3,132
21229,2023-04-05 08:00,10.1,143,12.7,1017.2,85,13.7,14.6,1.7,1,.7,4.6,152
21229,2023-04-05 09:00,9.9,136,12.9,1017,88,13.8,14.6,1.8,1,.7,4.3,138
21229,2023-04-05 10:00,10.5,146,13,1016.8,85,13.7,14.5,1.8,1.2,.9,4.6,140
21229,2023-04-05 11:00,12.3,141,15.1,1015.4,87,13.9,14.5,3.4,1.5,1.1,4.9,132
21229,2023-04-05 12:00,13.7,150,17.4,1014.6,86,13.1,14.5,2.9,1.8,1.3,5.3,146
21229,2023-04-05 13:00,13.2,155,16.5,1013.9,86,13.3,14.5,3.4,2,1.4,5.8,199
21229,2023-04-05 14:00,12.6,161,17.3,1012.4,85,13.9,14.4,3.4,2.4,1.7,5.8,159
21229,2023-04-05 15:00,13.6,160,17,1011,86,13.8,14.5,3.9,2.4,1.7,6.4,209
21229,2023-04-05 17:00,13.5,164,17.5,1009.4,88,13.8,14.4,5.3,3.2,2.3,7.1,185
21229,2023-04-05 18:00,13.1,159,17.1,1008.6,89,13.5,14.3,4.3,2.8,2,7.1,172
21229,2023-04-05 19:00,13.7,163,18.2,1007.9,88,14,14.2,5.2,3.5,2.5,6.4,178
21229,2023-04-05 20:00,13.1,171,17.6,1007.8,87,14.5,14.2,4.6,3.3,2.3,7.1,210
21229,2023-04-05 21:00,12.3,170,16.3,1007.7,87,14.6,14.1,5.9,3.1,2.2,7.1,187
21229,2023-04-05 22:00,12.1,185,15.8,1007.4,85,15,14.1,5.9,3.4,2.4,7.1,202
21229,2023-04-05 23:00,11.9,188,15.6,1007.1,85,15.2,14.1,6.2,3.4,2.4,7.1,202
21229,2023-04-06 00:00,13,198,16.4,1006.5,83,15.3,14.1,5.3,3.3,2.4,8,228
21229,2023-04-06 01:00,13.3,200,16.4,1006.3,86,15.2,14.2,5.1,3.4,2.4,8,231
21229,2023-04-06 02:00,14.9,206,18.7,1005,89,15.1,14.2,5.5,3.3,2.3,8,232
21229,2023-04-06 03:00,12.7,207,16.4,1005.3,89,14.9,14.1,5.8,3.5,2.5,8,202
21229,2023-04-06 04:00,11.4,205,14.8,1005.1,90,14.7,14.1,4.6,3.1,2.2,9.1,221
21229,2023-04-06 05:00,9.7,217,12.4,1006.1,89,14.5,13.9,4.3,3,2.1,8,197
21229,2023-04-06 06:00,7.1,232,9,1006.5,86,14.4,13.9,4.3,2.4,1.7,8,176
21229,2023-04-06 07:00,5.3,245,6.9,1007,87,14.3,14.1,3.3,2.5,1.8,8,177
21229,2023-04-06 08:00,6.7,241,9,1007.3,79,14.4,14.2,4.1,2.4,1.7,8,192
21229,2023-04-06 09:00,5.9,224,7.7,1007.5,80,14.2,14,3.5,2.3,1.6,8,170
21229,2023-04-06 10:00,8.2,232,11.3,1007.3,74,13.9,13.8,3.9,2.2,1.6,8,190
21229,2023-04-06 11:00,8.8,240,10.8,1007.6,75,13.6,13.7,3.6,2.1,1.5,8,183
21229,2023-04-06 12:00,9.8,221,12.4,1006.7,73,13.4,13.8,3.6,2.5,1.8,8,201
21229,2023-04-06 13:00,9.6,232,11.8,1006.7,76,13.3,13.9,3.4,2.4,1.7,8,219
21229,2023-04-06 14:00,8.2,245,11.4,1006.7,75,13.7,13.9,3.3,2.4,1.7,8,204
21229,2023-04-06 15:00,7.6,247,9.7,1006.5,74,13.6,13.9,3.3,2.1,1.5,8,218
21229,2023-04-06 16:00,7.4,238,10.3,1006.2,74,13.8,14,3.1,2.1,1.5,8,221
21229,2023-04-06 17:00,7,242,8.6,1006.1,75,13.8,14,3.7,2,1.4,6.4,193
21229,2023-04-06 18:00,6.6,241,8.1,1006.6,78,13.9,13.9,3.1,1.7,1.2,8,202
21229,2023-04-06 19:00,3.3,243,4.9,1006.9,80,13.9,13.9,2.8,1.7,1.2,6.4,141
21229,2023-04-06 20:00,6.2,233,7.9,1007.7,77,12.7,14,2.9,1.8,1.2,6.4,132
21229,2023-04-06 21:00,3.5,225,4.7,1008.1,83,14.1,13.9,2.5,1.6,1.1,5.8,205
