지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2018-03-01 00:00,14.4,89,19.2,992,86,8.5,10.5,6.8,4.1,2.9,8,275
21229,2018-03-01 01:00,10.4,101,13.6,990.1,90,8.7,10.4,5.8,3.8,2.7,9.1,258
21229,2018-03-01 02:00,6.9,51,14.6,989.5,91,9.1,10.3,8.2,4.9,3.5,9.1,267
21229,2018-03-01 03:00,10.5,39,23,987.5,91,6.4,10.4,7.8,4.2,2.9,9.1,65
21229,2018-03-01 04:00,16.3,38,22.1,989.2,87,5.6,10.9,6.5,3.8,2.7,9.1,69
21229,2018-03-01 05:00,14.2,2,19.4,992.3,85,7,11,7.1,4.2,3,9.1,75
21229,2018-03-01 06:00,16.4,324,21.1,993.7,79,7,11,5.5,3.8,2.7,8,56
21229,2018-03-01 07:00,15.7,338,19.7,994.9,77,7,11,5.6,3.2,2.3,9.1,54
21229,2018-03-01 08:00,13.1,320,17.8,995.9,74,7.2,11,5.2,2.9,2,9.1,65
21229,2018-03-01 09:00,9.6,317,11.9,996.7,73,7.4,11,3.9,2.5,1.8,8,53
21229,2018-03-01 10:00,10.4,267,14,996.6,71,7.7,11,4.1,2.4,1.7,8,69
21229,2018-03-01 11:00,9.9,252,14.3,997.3,73,8.1,11,4.2,2.5,1.8,8,75
21229,2018-03-01 12:00,14.4,286,20.6,996.3,49,8.7,11,3.7,2.3,1.6,9.1,116
21229,2018-03-01 13:00,15.5,282,22.8,997.6,47,8.3,11,3.9,2.7,1.9,5.8,277
21229,2018-03-01 14:00,15.5,323,21.1,997.8,46,7.6,11,4.8,3,2.1,5.3,266
21229,2018-03-01 15:00,17.6,329,24.4,999.7,48,6.5,11,5.2,2.9,2.1,7.1,248
21229,2018-03-01 16:00,17.2,319,23.7,1001.8,45,5.6,11,6.8,4.1,2.9,9.1,264
21229,2018-03-01 17:00,16.4,306,22.3,1003,52,5.2,10.9,6.1,4.1,2.9,7.1,277
21229,2018-03-01 18:00,15.2,318,20.3,1005,49,4.8,11,7,4.2,3,9.1,275
21229,2018-03-01 19:00,15.9,325,20.1,1006,52,4.9,11,7.7,4.4,3.1,9.1,272
21229,2018-03-01 20:00,15,347,20.7,1007.3,52,4.8,11,7.8,5.3,3.8,10.7,274
21229,2018-03-01 21:00,15.3,338,21,1008.8,48,4.5,11,7.7,4.8,3.4,9.1,267
21229,2018-03-01 22:00,15.5,298,21.1,1009.5,55,4.4,11,9,5.3,3.8,10.7,264
21229,2018-03-01 23:00,15.6,338,22.3,1011.2,54,4.1,11,7.6,4.8,3.4,8,278
21229,2018-03-02 00:00,15.2,333,21.1,1012,50,3.2,11,7.7,5,3.6,10.7,266
21229,2018-03-02 01:00,14.3,307,20.7,1012.9,57,2.9,11,8.2,4.5,3.2,10.7,265
21229,2018-03-02 02:00,14,333,19.8,1013.4,55,2.9,11.1,5.8,4,2.9,10.7,263
21229,2018-03-02 03:00,13.1,326,17.5,1014,60,2.8,11,6.6,4.5,3.2,9.1,287
21229,2018-03-02 04:00,13.1,323,18.2,1014,56,2.6,11,7.6,4.5,3.2,10.7,287
21229,2018-03-02 05:00,9.8,335,14.9,1014.8,55,2.5,11,6.3,4.3,3.1,10.7,298
21229,2018-03-02 06:00,7.3,314,13.6,1015.2,54,2,11,8,3.5,2.5,9.1,278
21229,2018-03-02 07:00,8.2,333,14,1015.8,57,2.3,10.9,7,4.3,3,9.1,297
21229,2018-03-02 08:00,6.8,349,11.6,1016.8,56,2,10.9,6.2,3.7,2.6,9.1,295
21229,2018-03-02 09:00,5.9,322,9.7,1017.5,59,2.2,10.9,5.8,3.8,2.7,10.7,335
21229,2018-03-02 10:00,4.5,319,7.9,1017.9,50,2.4,10.9,4.9,3.4,2.4,9.1,321
21229,2018-03-02 11:00,2.2,273,4.6,1018.1,54,2.6,10.9,4.9,3.2,2.2,9.1,18
21229,2018-03-02 12:00,3.5,227,5.9,1018,50,2.8,10.9,4.8,3.3,2.3,9.1,33
21229,2018-03-02 13:00,4.3,230,7.1,1017.1,50,3.1,10.9,5.1,2.8,2,9.1,67
21229,2018-03-02 14:00,4.8,222,8.1,1015.8,53,3.5,10.9,4.9,2.6,1.8,9.1,74
21229,2018-03-02 15:00,5.4,204,9.1,1015.6,55,4.1,11,4.7,2.7,1.9,8,69
21229,2018-03-02 16:00,7.2,207,10.2,1014.8,59,4.8,11.1,3.9,2.3,1.7,9.1,75
21229,2018-03-02 17:00,8.5,206,11.8,1014.8,63,6.1,11,3.6,2,1.4,8,78
21229,2018-03-02 18:00,7.8,230,11.3,1014.3,58,6.3,11,2.9,1.9,1.3,9.1,83
21229,2018-03-02 19:00,7.3,231,9.7,1014.4,56,6.9,10.9,3,1.8,1.3,8,85
21229,2018-03-02 20:00,7.8,218,9.9,1013.9,59,7.3,10.8,2.5,1.7,1.2,9.1,88
21229,2018-03-02 21:00,7.9,223,9.9,1014.1,61,7.9,10.7,2.7,1.7,1.2,8,88
21229,2018-03-02 22:00,8.6,218,11.2,1014,65,8.4,10.5,3.2,1.7,1.2,4.9,275
21229,2018-03-02 23:00,8.6,231,12,1013.7,63,8.9,10.4,2.7,1.7,1.2,9.1,92
21229,2018-03-03 00:00,8.8,230,12.1,1013.5,63,9.1,10.5,2.6,1.6,1.1,4.6,265
