지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2015-10-01 00:00,6.2,141,12.4,1018.9,73,20.7,21.7,1,.9,.6,4,346
21229,2015-10-01 01:00,6.9,141,9.4,1017,73,20.6,21.8,1.3,1,.7,5.3,332
21229,2015-10-01 02:00,7.7,149,10.1,1016.5,79,20.9,21.8,1.6,1,.7,4.6,272
21229,2015-10-01 03:00,7.3,169,10.2,,73,21.4,21.8,1.4,1.1,.8,5.3,327
21229,2015-10-01 04:00,8.4,181,11.9,1014.4,75,21.3,21.7,1.7,1.2,.9,5.3,318
21229,2015-10-01 05:00,7.9,171,10.8,,78,21.2,21.6,1.6,1.2,.9,5.3,288
21229,2015-10-01 06:00,9.7,184,13.3,1010.9,81,21.2,21.7,2.6,1.4,1,5.3,110
21229,2015-10-01 07:00,8.7,194,11.9,1008,95,19,21.7,2.3,1.3,.9,4.6,107
21229,2015-10-01 08:00,9.5,167,12.8,1008.6,98,19.2,21.8,2.4,1.4,1,5.3,110
21229,2015-10-01 09:00,10.7,176,13.9,1007.6,92,19.7,21.9,1.8,1.3,.9,4.9,93
21229,2015-10-01 10:00,10.7,186,14.3,1006.7,93,20.4,22.3,1.9,1.7,1.2,4.9,90
21229,2015-10-01 11:00,9.7,152,14.5,1005.3,95,20.6,22.5,2.9,1.7,1.2,5.3,89
21229,2015-10-01 12:00,11.9,175,15.8,1002.8,95,20.7,22.5,2.5,1.6,1.1,4.9,105
21229,2015-10-01 13:00,12.8,164,17.4,999.8,96,20.9,22.5,2.6,1.8,1.3,5.8,94
21229,2015-10-01 14:00,11.7,167,16.4,996.7,97,21.1,22.5,2.7,2.4,1.7,5.8,127
21229,2015-10-01 15:00,11.5,182,15.3,,98,22.2,22.5,2.7,2.4,1.7,5.8,103
21229,2015-10-01 16:00,12.9,205,17.4,992.6,98,22.6,22.4,5.1,3.1,2.2,5.8,133
21229,2015-10-01 17:00,11.5,188,15.7,991,99,22.9,22.2,4.1,2.7,1.9,5.8,106
21229,2015-10-01 18:00,12.4,215,17,989.7,96,23.3,22,4.1,3,2.1,7.1,123
21229,2015-10-01 19:00,13.1,241,17.2,988.7,94,23.4,21.9,4.4,3.5,2.5,8,91
21229,2015-10-01 20:00,11.5,276,17.3,989.8,92,23,21.6,4.5,3.2,2.2,8,87
21229,2015-10-01 21:00,10.5,317,14.3,990.8,92,20.7,21.4,3.8,3.1,2.2,8,42
21229,2015-10-01 22:00,9.6,310,14.1,993,86,21.2,21.3,4.8,3.2,2.2,9.1,48
21229,2015-10-01 23:00,8.5,275,13.7,994.9,78,21.8,21.2,4.8,3.1,2.2,9.1,31
