지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2022-03-01 00:00,5,189,6.2,1016.9,74,12.3,9.4,1.2,.6,.4,5.3,337
21229,2022-03-01 01:00,5.2,181,6.3,1015.7,80,11.9,9.4,1.1,.7,.5,4.6,329
21229,2022-03-01 02:00,5.9,195,7.6,1014.4,82,12.1,9.4,1.1,.7,.5,3.8,119
21229,2022-03-01 03:00,10.1,210,11.9,1013,78,13,9.4,1.8,.9,.6,4,208
21229,2022-03-01 04:00,9.4,215,11.2,1012.6,79,13,9.4,1.7,1.1,.8,4.3,201
21229,2022-03-01 05:00,6.8,219,8,1012.1,79,12.8,9.4,2.2,1.4,1,4.9,208
21229,2022-03-01 06:00,6.2,234,7.6,1011.5,76,12.3,9.3,2.1,1.3,.9,5.3,221
21229,2022-03-01 07:00,2.6,238,3.9,1011.5,76,12.1,9.4,2,1.1,.8,4.6,216
21229,2022-03-01 08:00,3.5,271,12.5,1011.8,46,12.8,9.4,1.8,1.1,.8,5.8,197
21229,2022-03-01 09:00,7,310,12.4,1012.2,56,11.8,9.4,2,1.2,.9,5.3,204
21229,2022-03-01 10:00,5.6,271,8.5,1012.3,57,11.4,9.4,2,1.1,.8,5.8,206
21229,2022-03-01 11:00,4.6,307,6.3,1012.5,65,10.7,9.4,1.5,1,.7,5.3,196
21229,2022-03-01 12:00,1.4,244,2,1011.9,65,10.9,9.4,1.7,1,.7,5.3,178
21229,2022-03-01 13:00,2.1,192,2.9,1010.6,66,11.1,9.5,1.5,1,.7,4.9,195
21229,2022-03-01 14:00,1.7,242,2.3,1010.1,68,11.3,9.6,1.6,.9,.7,5.8,184
21229,2022-03-01 15:00,2.7,345,4.5,1010.1,70,11.3,9.8,1.3,.9,.6,4.3,212
21229,2022-03-01 16:00,4.4,347,5.7,1010,69,11.2,9.6,1.3,.8,.6,5.8,185
21229,2022-03-01 17:00,4.4,341,5.3,1010.4,71,11,8.9,1.5,.9,.6,4.3,203
21229,2022-03-01 18:00,3.6,343,5.7,1011.1,70,11.2,9,1.2,.9,.6,4.9,212
21229,2022-03-01 19:00,4.4,24,5.4,1011.8,72,10.3,9.1,1.4,.9,.6,4.9,231
21229,2022-03-01 20:00,4.8,21,5.9,1012.6,72,10.4,9.1,1.2,.8,.6,5.3,225
21229,2022-03-01 21:00,3.9,24,4.7,1013,74,10,9,1.3,.8,.6,4.6,333
21229,2022-03-01 22:00,4.1,59,4.8,1013.5,79,9.6,9.1,1.4,.8,.5,4.3,279
21229,2022-03-01 23:00,3.1,46,3.9,1013.7,80,9.4,9.1,1.1,.8,.5,5.3,195
21229,2022-03-02 00:00,2.8,25,3.7,1013.6,80,9.5,9.2,1,.6,.5,4.9,243
21229,2022-03-02 01:00,1.5,43,2.1,1013.6,80,9.3,9.2,1,.6,.4,4.6,232
21229,2022-03-02 02:00,.4,345,1.2,1013.5,80,9.3,9.2,1,.6,.4,2.6,220
21229,2022-03-02 03:00,2.4,337,3.6,1013.5,75,9.6,9.1,1.1,.7,.5,4.6,181
21229,2022-03-02 04:00,4.4,360,6.4,1013.1,67,9.6,9.1,1.4,.9,.6,7.1,14
21229,2022-03-02 05:00,4.4,12,5.6,1013.4,71,9.4,9.1,1.6,1,.7,7.1,6
21229,2022-03-02 06:00,4.6,12,5.9,1013.7,67,9.4,9,1.8,1.1,.8,6.4,14
21229,2022-03-02 07:00,3.1,43,4.3,1013.9,74,9.9,9,1.2,.8,.6,6.4,8
21229,2022-03-02 08:00,3.2,27,4.3,1014.4,67,9,8.9,1,.7,.5,5.8,16
21229,2022-03-02 09:00,1.5,358,4,1015,70,8.9,8.9,1,.6,.4,5.8,47
21229,2022-03-02 10:00,1.6,39,2.6,1015,72,8.9,8.9,.9,.6,.4,6.4,259
21229,2022-03-02 11:00,1.4,129,2.2,1014.9,71,9.1,9.5,1,.6,.5,5.8,8
21229,2022-03-02 12:00,3.4,348,5,1014.9,72,8.8,9.5,1,.7,.5,5.8,7
21229,2022-03-02 13:00,2.6,348,3.8,1014.1,69,9.1,9.6,1,.6,.4,5.3,347
21229,2022-03-02 14:00,3.3,328,4.7,1013.2,65,9.3,9.7,1.1,.6,.4,4.9,7
21229,2022-03-02 15:00,2.1,256,4.8,1012.8,65,9.6,9.7,1.3,.7,.5,4.6,303
21229,2022-03-02 16:00,4,249,5.3,1012.5,64,9.4,9.7,1.1,.7,.5,4.6,310
21229,2022-03-02 17:00,5.4,251,6.9,1012.2,64,9.4,9.6,1.3,.8,.6,4.9,341
21229,2022-03-02 18:00,5.6,243,6.9,1011.6,58,9.8,9.6,1.5,.8,.6,4.9,346
21229,2022-03-02 19:00,7,228,8.5,1011.4,64,10,9.5,1.1,.8,.5,4.9,324
21229,2022-03-02 20:00,6.1,227,8,1011.8,68,10.5,9.4,1.6,.8,.6,4.9,319
21229,2022-03-02 21:00,7.8,225,9.5,1011.8,67,11.4,9.4,1.4,.9,.6,3.4,223
21229,2022-03-02 22:00,8.9,213,12.3,1011.6,74,11.9,9.4,1.8,1,.7,4,229
21229,2022-03-02 23:00,7.5,265,9.7,1012,64,12.5,9.3,2,1.2,.9,4.9,226
21229,2022-03-03 00:00,8.7,291,10.9,1012.2,50,11.5,9.2,1.9,1.3,.9,4.6,241
21229,2022-03-03 01:00,7.5,282,9.4,1012.1,46,10.7,9.3,2,1.4,1,5.3,250
21229,2022-03-03 02:00,7.7,274,9.7,1012.2,50,11.1,9.3,2.3,1.4,1,4.9,226
21229,2022-03-03 03:00,4.5,282,6.3,1012.7,50,11.2,9.3,2.7,1.6,1.2,5.8,257
21229,2022-03-03 04:00,7.7,269,9.9,1012.4,51,10.9,9.2,2.6,1.6,1.1,6.4,314
21229,2022-03-03 05:00,7.3,271,9.5,1012.5,50,10.3,9.1,3.1,2.2,1.5,6.4,300
