지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2021-12-01 00:00,16.8,275,21.4,1001.3,54,12.3,15.5,6.2,3.7,2.6,8,173
21229,2021-12-01 01:00,17.4,278,22.4,1001.6,56,11.4,15.5,8.1,4.7,3.4,9.1,195
21229,2021-12-01 02:00,12.6,287,16.6,1003.5,61,10.9,15.5,6.5,3.7,2.6,8,246
21229,2021-12-01 03:00,13.8,295,19.2,1004.3,62,10.2,15.5,6,4,2.8,8,293
21229,2021-12-01 04:00,11.3,284,15.3,1005,65,10.1,15.5,5.8,3.4,2.4,8,258
21229,2021-12-01 05:00,13.4,302,17.8,1005.6,60,10,15.4,5.9,3.5,2.5,8,293
21229,2021-12-01 06:00,12.2,289,16.2,1006.5,59,9.5,15.3,7,3.7,2.6,9.1,340
21229,2021-12-01 07:00,10.6,301,17.5,1008,64,8.8,15,7,3.8,2.7,9.1,340
21229,2021-12-01 08:00,11.7,295,16.8,1008.9,63,8,14.9,7.6,4.7,3.3,9.1,335
21229,2021-12-01 09:00,11.4,295,18.5,1009.6,51,7.8,14.9,8.6,4.8,3.4,9.1,354
21229,2021-12-01 10:00,9.3,295,13.3,1010.4,52,7.7,14.9,7,4.9,3.4,10.7,359
21229,2021-12-01 11:00,9.3,307,14.9,1010.8,57,7.4,15,9.1,6.2,4.4,10.7,10
21229,2021-12-01 12:00,12.8,312,18.3,1010.5,67,7.1,15,10,6.5,4.6,10.7,358
21229,2021-12-01 13:00,12.1,304,19.1,1010.6,61,6.7,15,9.5,6,4.3,10.7,10
21229,2021-12-01 14:00,11.7,301,24.4,1010.7,83,5.6,15,,6,4.3,10.7,2
21229,2021-12-01 15:00,16,314,24.5,1011.5,75,6.2,15.1,10.3,5.8,4.1,10.7,337
21229,2021-12-01 16:00,14,284,18.9,1012,79,5.4,15.2,8.2,5.7,4,10.7,343
21229,2021-12-01 17:00,14.4,301,19.9,1012.8,64,7.5,15.4,9.6,5.8,4.1,10.7,353
21229,2021-12-01 18:00,15.7,292,21,1013.4,78,5.6,15.6,7.8,5.2,3.7,9.1,339
21229,2021-12-01 19:00,17.6,308,23.9,1014.1,70,6.9,15.6,8.5,5.4,3.9,10.7,0
21229,2021-12-01 20:00,14.6,309,21.2,1014.9,71,6.9,15.6,8,6.2,4.4,10.7,346
21229,2021-12-01 21:00,13.9,313,20.5,1015.5,66,7.5,15.6,8.1,5.4,3.8,10.7,346
21229,2021-12-01 22:00,13.6,315,18.5,1015.8,60,8.2,15.5,9.3,4.7,3.3,10.7,346
21229,2021-12-01 23:00,12.5,306,17.4,1016.2,58,7.9,15.5,7.5,5.2,3.7,10.7,356
21229,2021-12-02 00:00,11.6,314,15.9,1016.8,59,8.1,15.5,8,4.7,3.3,10.7,9
