지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2016-07-01 00:00,6.1,224,7.7,1008.1,95,24.6,22.9,1.5,.9,.6,4.9,292
21229,2016-07-01 01:00,6.5,232,8.3,1007.9,96,24.5,22.3,1.8,1.2,.8,5.3,272
21229,2016-07-01 02:00,6.2,225,7.8,1007.9,95,24.4,22.2,1.8,1,.7,5.3,271
21229,2016-07-01 03:00,5.6,223,6.9,1007.9,96,24.3,22.2,1.3,.9,.6,5.3,255
21229,2016-07-01 04:00,6,243,7.1,1008.3,96,24,22.1,1.3,1,.7,5.3,246
21229,2016-07-01 05:00,6,224,7.2,1008.7,95,24.2,22.1,1.7,1,.7,5.8,254
21229,2016-07-01 06:00,4.9,227,6.5,1008.9,94,24,22.1,1.5,1.1,.8,4.9,255
21229,2016-07-01 07:00,4.4,229,5.4,1008.4,94,23.9,22.1,2.1,1.2,.8,6.4,263
21229,2016-07-01 08:00,2.6,252,4.5,1009.7,93,24.2,22,1.8,1.2,.8,5.8,273
21229,2016-07-01 09:00,8.3,232,10.1,1009.3,93,24,21.9,2.2,1.2,.9,6.4,291
21229,2016-07-01 10:00,4.7,222,5.7,1009.3,93,24,22.1,2.1,1.3,.9,5.3,266
21229,2016-07-01 11:00,5.1,221,6.7,1009.7,93,24.1,22.2,2.1,1.2,.9,6.4,269
21229,2016-07-01 12:00,5.8,223,7.2,1009.4,92,24.3,22.2,1.9,1.2,.8,6.4,290
21229,2016-07-01 13:00,6.7,225,8.6,1008.7,92,24.4,22.5,2.1,1.3,.9,5.8,303
21229,2016-07-01 14:00,8.9,221,11.7,1008.1,95,24.2,22.5,2.4,1.4,1,5.8,319
21229,2016-07-01 15:00,8.4,209,10.1,1007.1,95,24.2,22.5,2.3,1.5,1.1,4.9,326
21229,2016-07-01 16:00,9,220,11.1,1007.3,93,24.4,22.5,2.6,1.4,1,5.3,323
21229,2016-07-01 17:00,9.9,202,12.3,1006.7,90,24.7,22.5,2.4,1.5,1,5.3,331
21229,2016-07-01 18:00,9.4,199,14.2,1006.6,95,23.9,22.3,2.7,1.6,1.2,5.8,306
21229,2016-07-01 19:00,10.7,198,13.9,1006.6,95,24,22.1,2.2,1.4,1,5.8,317
21229,2016-07-01 20:00,12.9,202,17.3,1005.4,96,24.7,22,2.5,1.6,1.1,5.3,331
21229,2016-07-01 21:00,11.3,213,14.5,1004.6,96,24.6,21.7,3,1.9,1.3,5.3,338
21229,2016-07-01 22:00,14.7,199,18.5,1004,93,24.5,21.7,2.9,2,1.4,5.8,3
21229,2016-07-01 23:00,12.5,182,17.1,1004.1,95,24,21.7,3.3,2.1,1.5,6.4,334
21229,2016-07-02 00:00,11.9,190,15.4,1003.4,98,24.4,21.8,3.8,2,1.4,6.4,335
21229,2016-07-02 01:00,13.3,211,16.8,1002.3,94,24.2,21.9,3.7,2.3,1.6,7.1,345
21229,2016-07-02 02:00,13.4,205,16.7,1001.1,96,25,21.9,3.8,2.6,1.9,5.3,340
21229,2016-07-02 03:00,13.8,194,17.4,1000.4,94,24.3,21.9,4.3,2.8,2,6.4,338
21229,2016-07-02 04:00,16.6,206,21.3,999.1,94,24.7,21.8,5,3,2.1,7.1,355
21229,2016-07-02 05:00,17.4,208,22.3,999,100,24.6,21.7,5,3.1,2.2,7.1,321
21229,2016-07-02 06:00,15.1,221,19.8,1000.3,100,24.1,21.6,5.6,3.6,2.6,8,13
21229,2016-07-02 07:00,11.1,206,14.6,1000.4,98,24.1,21.6,4.6,3,2.1,8,321
21229,2016-07-02 08:00,10.9,252,15.5,1000.2,100,23.9,21.6,5.4,3.3,2.3,8,318
