지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2020-04-01 00:00,3,171,3.7,1014.6,84,10.5,11.4,.8,.5,.4,4.6,109
21229,2020-04-01 01:00,2.4,172,3,1014,85,10.6,11.3,.8,.5,.3,4.3,130
21229,2020-04-01 02:00,2.3,172,2.8,1013.5,86,10.5,11.3,.8,.5,.4,4.6,126
21229,2020-04-01 03:00,.8,173,1.7,1012.5,87,10.4,11.3,.8,.5,.3,4.6,119
21229,2020-04-01 04:00,1.2,127,1.7,1011.8,87,10.4,11.4,.8,.5,.3,4.6,132
21229,2020-04-01 05:00,1.2,23,1.7,1011.6,88,10.4,11.4,.9,.5,.3,4.6,129
21229,2020-04-01 06:00,1.5,28,2.1,1011.5,87,9.6,11.4,.6,.4,.3,4.3,125
21229,2020-04-01 08:00,1.7,32,2.1,1011.6,91,10.7,11.4,.7,.4,.3,4.6,123
21229,2020-04-01 09:00,1.9,36,2.5,1011.7,90,10.7,11.4,.6,.4,.3,4.3,110
21229,2020-04-01 10:00,3.5,24,4.9,1011.9,90,10.7,11.4,.6,.4,.3,4.6,127
21229,2020-04-01 11:00,5.4,23,6.2,1011.8,89,10.5,11.4,.6,.4,.3,4.6,127
21229,2020-04-01 12:00,6,17,7.5,1011.7,89,10.4,11.1,.7,.4,.3,4.3,118
21229,2020-04-01 13:00,7.3,16,8.9,1010.9,86,10.3,11.2,.8,.6,.4,2.5,17
21229,2020-04-01 14:00,7.9,19,9.4,1010.3,85,10.3,11.3,1.1,.7,.5,2.8,18
21229,2020-04-01 15:00,7.1,25,8.3,1009.9,84,10.3,11.3,1.2,.7,.5,3,21
21229,2020-04-01 16:00,7,39,8.2,1009.8,80,10.4,11.3,1.2,.7,.5,3.6,35
21229,2020-04-01 17:00,7,17,8.6,1010.9,78,10,11.4,1.2,.9,.6,4,31
21229,2020-04-01 18:00,9.4,9,11.7,1011.8,83,9.8,11.4,1.8,1.1,.8,4.3,32
21229,2020-04-01 19:00,11.6,24,14,1011.6,80,9.3,11.4,2.9,1.8,1.3,5.3,22
21229,2020-04-01 22:00,8.7,19,10.6,1014,75,9.1,11.3,3.8,2,1.4,7.1,16
21229,2020-04-01 23:00,8.9,356,10.7,1014.6,73,9.3,11.3,3.1,2,1.4,6.4,21
21229,2020-04-02 00:00,9.4,353,12.2,1014.7,68,9.4,11.3,2.7,1.8,1.3,7.1,6
21229,2020-04-02 01:00,11.4,354,14.6,1014.7,58,9.7,11.2,3,1.8,1.3,7.1,11
21229,2020-04-02 02:00,10.8,346,13.4,1015.1,59,9.7,11.2,3,1.8,1.3,7.1,8
21229,2020-04-02 03:00,11,339,14.5,1015.9,64,9.8,11.2,2.7,1.6,1.1,5.8,10
21229,2020-04-02 04:00,10.9,336,14.3,1016.1,69,9.4,11.3,3,1.9,1.3,4.9,8
21229,2020-04-02 05:00,10.8,332,14.1,1016.6,69,8.8,11.3,2.9,1.7,1.2,6.4,349
21229,2020-04-02 06:00,10.9,332,13.9,1017.2,70,9.5,11.2,2.6,1.7,1.2,6.4,10
21229,2020-04-02 07:00,10.1,337,13.1,1017.8,70,9.7,11.2,2.4,1.7,1.2,4.9,354
21229,2020-04-02 08:00,9,340,11.4,1018.8,64,9.9,11.2,2.9,1.6,1.2,5.3,22
21229,2020-04-02 09:00,8.8,330,10.5,1019.8,64,10,11.2,2.5,1.7,1.2,6.4,19
21229,2020-04-02 10:00,7.2,325,8.9,1020.1,69,9.9,11.2,2.4,1.5,1.1,5.8,9
21229,2020-04-02 11:00,7.2,317,8.6,1020.3,66,10.1,11.2,2.5,1.4,1,5.8,357
21229,2020-04-02 12:00,6,322,7.3,1020.1,66,10.3,11.3,2.4,1.4,1,6.4,35
21229,2020-04-02 13:00,4.9,311,6.6,1019.9,60,10.6,11.4,2.1,1.4,1,5.8,23
21229,2020-04-02 14:00,6.1,267,7.4,1019.8,63,11,11.4,1.8,1.1,.8,6.4,18
21229,2020-04-02 15:00,6.5,260,7.9,1019,61,11,11.5,2,1.2,.8,6.4,30
21229,2020-04-02 16:00,6.8,240,8.4,1018.7,59,11.1,11.4,1.8,1.1,.8,5.8,5
21229,2020-04-02 17:00,7.3,231,8.9,1018.1,55,11.2,12,1.6,1,.7,5.8,23
21229,2020-04-02 18:00,7.4,218,9.5,1018.4,56,11.2,12.1,1.6,1,.7,5.3,33
21229,2020-04-02 19:00,7.6,212,9.1,1018.1,57,11.2,12.1,1.6,.9,.7,5.8,50
21229,2020-04-02 20:00,8,215,9.6,1018.4,62,11.2,11.9,1.9,1,.7,4,227
21229,2020-04-02 21:00,7.6,221,9.1,1018.9,54,11.4,11.7,2.1,1.1,.7,4.3,225
21229,2020-04-02 22:00,7.7,226,9.3,1019.2,65,11.3,11.4,2,1.2,.8,5.3,336
21229,2020-04-02 23:00,7.4,231,9.6,1019,71,11.5,11.3,2,1.3,.9,5.3,213
21229,2020-04-03 00:00,6.1,228,7.6,1018.8,76,11.6,11.3,1.9,1.2,.8,4.9,211
21229,2020-04-03 01:00,4.4,227,5.4,1018.5,81,11.6,11.3,2.4,1.2,.8,5.3,211
21229,2020-04-03 02:00,1.8,253,3.7,1018.3,82,11.5,11.3,1.9,1.1,.8,5.3,228
21229,2020-04-03 03:00,2.5,262,3.3,1018.2,83,11.5,11.3,1.7,1.2,.8,5.3,220
