지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2015-08-01 00:00,4.1,199,5,1008.8,96,25.5,25.1,.7,.5,.4,5.3,176
21229,2015-08-01 01:00,2.7,206,6.1,,97,25.2,24.9,1,.6,.4,4.6,171
21229,2015-08-01 02:00,2.3,174,5.5,1008.8,98,25.1,25,.8,.6,.4,4.9,166
21229,2015-08-01 03:00,5.5,154,7.6,,98,25.1,25,1,.6,.4,4.9,196
21229,2015-08-01 04:00,5,210,6.9,1009,99,24.8,24.9,.9,.6,.4,4.3,180
21229,2015-08-01 05:00,4.7,184,8.4,1008.9,99,24.7,24.8,1,.7,.5,4.6,193
21229,2015-08-01 06:00,3.9,197,9.1,1009.3,99,24.6,24.8,1,.7,.5,4.6,173
21229,2015-08-01 07:00,2.6,183,5.3,1009.5,99,24.5,24.8,.8,.6,.4,4.3,161
21229,2015-08-01 08:00,.2,121,2.4,1010.3,99,24.5,24.8,.9,.5,.4,2.3,250
21229,2015-08-01 09:00,1.1,135,2.3,1011.8,98,25,25.4,.9,.6,.4,2.5,255
21229,2015-08-01 10:00,1.3,163,2.9,1014.9,94,25.5,25.4,.8,.6,.4,2.5,34
21229,2015-08-01 11:00,1.2,171,1.9,1014.5,95,25.6,25.2,1,.7,.5,2.6,183
21229,2015-08-01 12:00,1.8,180,2.7,1013.4,95,25.7,25,.8,.6,.4,4.9,15
21229,2015-08-01 13:00,2.6,229,4.6,1010.3,96,25.6,24.8,.7,.6,.4,5.3,18
21229,2015-08-01 14:00,3.6,213,4.5,1009.6,97,25.7,25.5,.8,.6,.4,5.3,11
21229,2015-08-01 15:00,4,219,7.3,1009,97,25.6,25.7,.8,.5,.4,4.6,28
21229,2015-08-01 16:00,1.5,242,3,1009.7,97,26.1,25.5,.8,.5,.3,2.1,155
21229,2015-08-01 17:00,2.3,214,4.3,1009.9,96,26.4,25.5,.8,.5,.4,4.3,20
