지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2017-06-01 00:00,7,213,8.2,999.9,93,17.8,17.6,1.2,.7,.5,4.9,228
21229,2017-06-01 01:00,3.9,226,5.4,999.8,93,17.9,17.3,1.1,.7,.5,5.3,199
21229,2017-06-01 02:00,3.4,247,4.9,999.2,93,18,17.6,1.1,.8,.6,4.9,194
21229,2017-06-01 03:00,4.1,237,6.1,998.9,93,17.9,17.5,1.2,.8,.5,4.9,198
21229,2017-06-01 04:00,3.1,201,4.3,998.3,92,17.7,17.4,1.5,1,.7,5.3,184
21229,2017-06-01 05:00,1.9,234,5.2,998.2,93,17.8,17.4,1.3,1,.7,5.8,188
21229,2017-06-01 06:00,2.4,216,3.8,998.2,92,17.8,17.5,1.5,.9,.6,5.3,188
21229,2017-06-01 07:00,2.7,243,4,998.3,91,17.8,17.4,1.5,1,.7,5.8,189
21229,2017-06-01 08:00,.7,317,2.5,998.4,88,18,17.5,1.4,.9,.6,5.8,189
21229,2017-06-01 09:00,1.3,283,1.7,998.6,87,18.1,17.5,1.4,.8,.6,5.8,186
21229,2017-06-01 10:00,.9,297,2,998,88,18.4,17.7,1.2,.7,.5,5.3,185
21229,2017-06-01 11:00,0,0,0,997.4,85,19,17.9,1.3,.7,.5,5.8,196
21229,2017-06-01 12:00,2.4,249,3.6,997.1,84,19,18.2,1.2,.7,.5,5.3,206
21229,2017-06-01 13:00,1.6,264,2.5,997,87,18.8,18.1,1.2,.7,.5,5.3,193
21229,2017-06-01 14:00,8.2,351,10.8,996,79,19.7,18.3,1,.6,.4,4.9,196
21229,2017-06-01 15:00,8.4,358,10.6,996.6,87,17.9,17.9,1.1,.8,.5,5.3,193
21229,2017-06-01 16:00,5.8,335,7,997.4,87,17.8,17.8,1.2,.7,.5,4.9,196
21229,2017-06-01 17:00,4,83,7.5,996.7,89,17.5,17.7,1.1,.7,.5,5.3,178
21229,2017-06-01 18:00,7.2,24,8.7,996.8,85,17.4,17.7,1,.6,.4,4.9,181
21229,2017-06-01 19:00,6.3,17,7.4,996.9,86,17.4,17.7,1,.7,.5,3.6,353
21229,2017-06-01 20:00,8.4,32,10.4,995.9,85,17,17.7,1.1,.7,.5,3.4,185
21229,2017-06-01 21:00,7.5,16,9.1,997.1,83,17,17.6,1.3,.8,.6,4,349
21229,2017-06-01 22:00,7.7,13,11,998.3,83,16.7,17.5,1.5,1,.7,4.9,355
21229,2017-06-01 23:00,10.2,4,14.9,999.3,78,16.5,17.5,1.9,1.2,.8,4.9,5
21229,2017-06-02 00:00,15.3,12,19.5,999.6,83,15,17.4,3.5,2.2,1.5,5.8,350
