지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2021-04-01 00:00,3.8,134,4.7,1018.8,76,13.9,14.1,.9,.6,.4,3,147
21229,2021-04-01 01:00,3.9,124,4.7,1018.9,75,14,14.1,.8,.5,.4,3.2,146
21229,2021-04-01 02:00,3.2,125,4.2,1019.1,75,14.5,14.1,.8,.5,.4,2.9,115
21229,2021-04-01 03:00,3,121,4,1019.4,70,13.9,14.2,.8,.5,.4,3.6,146
21229,2021-04-01 04:00,2.4,114,3.4,1019.7,70,14.6,14.1,.8,.5,.4,3.4,147
21229,2021-04-01 05:00,3,86,3.7,1020.2,72,13.7,14.2,.8,.5,.4,3.8,138
21229,2021-04-01 06:00,4,77,5.1,1020.9,74,13.6,14.2,1,.6,.4,3.4,126
21229,2021-04-01 07:00,4.9,74,6.1,1021.6,76,13.5,14.2,1.2,.7,.5,3.8,129
21229,2021-04-01 08:00,5.9,87,7.3,1022.4,75,13.9,14.2,1.1,.7,.5,4.3,149
21229,2021-04-01 09:00,6.8,85,8.6,1022.9,72,14,14.2,1.2,.9,.6,4.6,163
21229,2021-04-01 10:00,6.3,89,7.7,1023.9,74,13.6,14.2,1.3,.8,.6,4.6,147
21229,2021-04-01 11:00,5.6,99,6.9,1024.5,73,13,14.3,1.4,.9,.6,4.9,143
21229,2021-04-01 12:00,4.7,92,6.1,1024.7,78,14.7,14.4,1.6,1,.7,4.3,138
21229,2021-04-01 13:00,5.2,87,6.3,1024.6,75,13.5,14.4,1.4,1,.7,5.8,156
21229,2021-04-01 14:00,5.6,85,6.6,1024.3,72,14.3,14.4,1.6,.9,.7,5.3,136
21229,2021-04-01 15:00,5.3,85,6.4,1023.9,72,14.1,14.4,1.6,1,.7,5.8,144
21229,2021-04-01 16:00,5,87,6.1,1023.9,69,13.7,14.4,1.4,1,.7,5.3,148
21229,2021-04-01 17:00,4.5,90,5.5,1024,63,13.8,14.3,1.3,.9,.7,5.3,144
21229,2021-04-01 18:00,4.3,79,5.3,1023.9,69,13.4,14.2,1.3,.9,.6,5.3,141
21229,2021-04-01 19:00,5.1,74,6.3,1024,66,13.9,14.1,1.5,.9,.6,5.8,156
21229,2021-04-01 20:00,5.6,70,6.6,1024,67,14.1,14.1,1.3,.9,.6,5.3,134
21229,2021-04-01 21:00,6,71,7.6,1024.3,74,14.1,14,1.4,.8,.6,4.9,152
21229,2021-04-01 22:00,6.4,71,7.8,1024.7,75,14.6,14,1.3,.9,.7,5.8,150
21229,2021-04-01 23:00,7.3,72,9.1,1024.8,79,14,14,1.5,1,.7,5.3,149
21229,2021-04-02 00:00,7.6,81,9,1024.9,78,13.9,14,1.5,1,.7,5.8,150
21229,2021-04-02 01:00,8.1,83,10.1,1024.4,81,14.2,13.9,1.6,1.1,.8,4.3,131
21229,2021-04-02 02:00,7.6,95,9,1024.3,82,13.5,13.9,1.8,1.2,.8,5.3,134
21229,2021-04-02 03:00,7,97,8.4,1024.2,83,14.1,13.9,1.8,1.2,.8,5.3,133
21229,2021-04-02 04:00,7,91,8.5,1024.5,80,14.1,13.9,2.2,1.2,.8,5.8,135
21229,2021-04-02 05:00,6,100,7.5,1024.7,74,13.5,13.8,2.2,1.3,.9,5.3,134
21229,2021-04-02 06:00,6.7,93,8.3,1024.4,75,14.1,13.7,1.7,1.3,.9,5.8,140
21229,2021-04-02 07:00,7.1,92,8.5,1024.2,74,13.1,13.6,2,1.4,1,5.3,132
21229,2021-04-02 08:00,7.1,102,8.8,1024.6,72,13.6,13.6,2.3,1.4,1,5.3,131
21229,2021-04-02 09:00,6.3,101,8,1024.7,73,14.1,13.5,2.3,1.4,1,5.3,126
21229,2021-04-02 10:00,6.7,102,8.4,1024.5,74,12.9,13.5,2.5,1.5,1.1,6.4,135
21229,2021-04-02 11:00,5.8,96,7.2,1024.4,77,13.7,13.7,2.5,1.6,1.2,5.8,131
21229,2021-04-02 12:00,4.4,76,6.1,1024.6,77,12.6,13.9,2.4,1.6,1.1,6.4,131
21229,2021-04-02 13:00,5.1,80,6.7,1023.2,80,13.4,14.1,2.2,1.5,1.1,6.4,126
21229,2021-04-02 14:00,4.4,84,5.8,1022.9,80,13.2,14.2,2.3,1.5,1.1,5.8,125
