지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2018-04-01 00:00,5,226,6.2,1015.6,84,12.7,11.5,1.7,1.2,.8,5.3,257
21229,2018-04-01 01:00,7.1,224,8.2,1015.1,85,12.4,11.4,2,1.2,.9,5.3,246
21229,2018-04-01 02:00,5.6,245,6.7,1015.1,85,12.3,11.3,2,1.2,.9,5.3,265
21229,2018-04-01 03:00,5.6,229,6.7,1014.6,86,12.3,11.3,2,1.2,.9,5.8,304
21229,2018-04-01 04:00,6.8,227,7.7,1014.4,84,12.7,11.3,1.8,1.1,.8,5.3,279
21229,2018-04-01 05:00,5.1,238,6.3,1014.6,82,13.1,11.5,1.6,1,.7,5.3,258
21229,2018-04-01 06:00,4.5,236,5.5,1014.7,79,13.3,11.5,2,1.1,.8,5.8,279
21229,2018-04-01 07:00,4.3,238,6.2,1015.4,80,13.2,11.6,1.8,1,.7,5.3,235
21229,2018-04-01 08:00,1.2,247,1.9,1016.1,78,13.3,11.7,1.7,1,.7,4.9,196
21229,2018-04-01 09:00,.5,174,1.1,1016.3,81,13.1,11.8,1.4,.8,.6,5.3,219
21229,2018-04-01 10:00,2.8,24,4.3,1016.7,64,14.5,11.9,1.4,1,.7,4.9,190
21229,2018-04-01 11:00,.9,4,1.5,1017.1,63,14.6,12,1.4,.8,.5,5.8,206
21229,2018-04-01 12:00,2.2,206,2.9,1016.9,84,13.3,12.1,1.3,.8,.6,4.9,216
21229,2018-04-01 13:00,1.2,181,2.1,1016.6,86,13.3,12.6,1.2,.8,.6,5.3,204
21229,2018-04-01 14:00,1.7,346,3.8,1016,83,13.6,12.7,1.3,.8,.5,4.9,274
21229,2018-04-01 15:00,1.8,330,2.3,1015.4,84,13.2,12.6,1.1,.7,.5,5.3,281
21229,2018-04-01 16:00,2.1,79,2.7,1015.3,86,13.2,12.8,1,.6,.4,4.6,198
21229,2018-04-01 17:00,4.6,162,5.5,1014.6,85,13.3,12.8,1,.6,.4,4.9,272
21229,2018-04-01 18:00,3.9,166,4.5,1014.7,84,13.3,12.4,.9,.6,.4,4.6,298
21229,2018-04-01 19:00,4.4,157,5.7,1014.6,86,13.2,12.5,.8,.5,.3,4.9,277
21229,2018-04-01 20:00,2.8,129,3.6,1015.3,87,13,12.4,.8,.6,.4,4.9,199
21229,2018-04-01 21:00,4.1,171,5.3,1015.8,88,12.7,12.4,.9,.5,.4,4.3,299
21229,2018-04-01 22:00,4.7,158,5.6,1015.4,90,12.6,12.2,.8,.5,.3,4.6,254
21229,2018-04-01 23:00,3.7,179,4.7,1015.4,92,12.4,11.9,.9,.6,.4,4,249
21229,2018-04-02 00:00,3.7,201,4.6,1015.2,93,12.8,11.8,1,.6,.4,4,260
21229,2018-04-02 01:00,4.1,185,5,1015.2,93,12.8,11.7,.8,.5,.4,4.6,268
21229,2018-04-02 02:00,4.3,182,5.3,1014.8,94,12.8,11.7,.9,.6,.4,4.6,316
21229,2018-04-02 03:00,4.6,204,5.6,1014.6,94,12.9,11.8,1,.6,.4,4.9,311
21229,2018-04-02 04:00,3.1,181,3.7,1014.5,92,12.5,11.7,.8,.5,.4,4.3,279
21229,2018-04-02 05:00,2.3,205,2.9,1014.6,90,12.8,11.7,.7,.5,.3,5.3,231
21229,2018-04-02 06:00,1.6,239,2,1014.8,86,13.2,11.7,.8,.5,.4,4.6,216
21229,2018-04-02 07:00,1.3,242,2,1014.9,85,13.5,11.6,.8,.4,.3,5.3,207
21229,2018-04-02 08:00,4.1,254,4.6,1015.3,81,14.2,11.6,.8,.6,.4,5.3,225
21229,2018-04-02 09:00,3.7,256,4.2,1015.6,81,14.2,11.6,.9,.5,.4,5.3,239
21229,2018-04-02 10:00,4.6,220,5.4,1016.1,84,13.5,12.2,1,.5,.3,4,264
21229,2018-04-02 11:00,4.7,206,6,1015.9,89,13.1,12.4,.7,.5,.3,4.9,289
21229,2018-04-02 12:00,4.5,202,5.5,1015.7,88,13.5,12.5,.8,.5,.3,4.6,242
21229,2018-04-02 13:00,3,201,4.1,1015.4,89,13.6,12.7,.7,.5,.3,4.9,239
21229,2018-04-02 14:00,3,205,3.8,1014.8,88,13.9,12.9,.7,.4,.3,4.6,277
21229,2018-04-02 15:00,4.7,205,6.6,1014.1,88,14.1,12.8,.9,.5,.3,4.6,289
21229,2018-04-02 16:00,6.8,196,7.9,1013.4,87,14.1,12.5,.9,.6,.4,2.7,329
21229,2018-04-02 17:00,8.2,196,9.8,1012.8,89,13.9,12.2,1.1,.7,.5,2.9,26
21229,2018-04-02 18:00,6.2,200,7.8,1012.9,90,13.9,12.2,1.3,.8,.6,4,334
21229,2018-04-02 19:00,7.4,187,8.7,1012.9,90,14,12.2,1.2,.7,.5,3.4,322
21229,2018-04-02 20:00,7.5,205,9,1012.9,91,13.9,12.1,1.4,.8,.6,4.6,302
21229,2018-04-02 21:00,4.6,223,5.4,1013.7,91,13.7,11.9,1.1,.8,.5,4.3,265
21229,2018-04-02 22:00,4.8,231,6.4,1013.9,90,14,12,1.7,.9,.6,4.6,289
21229,2018-04-02 23:00,6,221,10.2,1013.6,86,14.7,12.1,2,1.2,.8,4.9,266
21229,2018-04-03 00:00,5.4,234,6.8,1013.7,86,14.1,12,2.4,1.4,1,4.9,274
21229,2018-04-03 01:00,6.5,236,8.1,1013.5,86,13.9,12.1,1.9,1.2,.8,4.9,285
21229,2018-04-03 02:00,4.6,243,6.1,1013.9,87,13.7,12,1.8,1,.7,5.8,236
21229,2018-04-03 03:00,3.7,234,4.7,1013.7,87,13.5,12,2,1.1,.8,5.3,245
21229,2018-04-03 04:00,3.7,238,4.7,1013.7,83,13.9,11.8,1.5,1.1,.8,5.8,245
21229,2018-04-03 05:00,3.3,231,4.3,1014.1,83,13.6,11.9,1.8,1,.7,5.3,241
21229,2018-04-03 06:00,1.4,216,2.1,1014.9,86,13.2,11.6,1.3,.8,.6,6.4,209
21229,2018-04-03 07:00,2.1,240,3,1015.8,84,13.8,11.7,1.1,.8,.6,6.4,175
21229,2018-04-03 08:00,1.5,216,2.4,1016.4,83,13.7,11.7,1.3,.7,.5,5.8,214
21229,2018-04-03 09:00,2,194,2.6,1017,86,13.3,11.8,1.1,.7,.5,5.8,218
21229,2018-04-03 10:00,1.3,167,4,1016.8,86,13.6,11.9,1.1,.7,.5,4.6,205
