지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2020-08-01 00:00,3.5,203,4.4,1011.1,93,25.3,23.7,.5,.3,.2,3.2,213
21229,2020-08-01 01:00,3,206,3.9,1011.2,95,25.2,23.5,.5,.3,.2,4.3,179
21229,2020-08-01 02:00,2.6,204,3.2,1010.8,96,24.9,23.6,.5,.3,.2,4.9,17
21229,2020-08-01 03:00,2.5,200,3,1010.8,96,25,23.7,.3,.2,.2,4.3,157
21229,2020-08-01 04:00,3.2,206,3.9,1010.8,96,25.1,23.7,.4,.2,.2,4.6,155
21229,2020-08-01 05:00,2.5,187,3.1,1010.7,96,24.8,23.7,.4,.2,.2,2.3,21
21229,2020-08-01 06:00,2.5,191,3,1011,96,24.9,23.7,.3,.2,.2,4.3,174
21229,2020-08-01 07:00,2.3,195,2.5,1011.1,96,25.4,23.7,.3,.2,.2,4,169
21229,2020-08-01 08:00,1.8,194,2.1,1011.3,94,25.2,23.8,.4,.2,.2,4,154
21229,2020-08-01 09:00,1.8,151,2.2,1010.9,94,25.4,23.9,.7,.3,.2,5.3,250
21229,2020-08-01 10:00,1.6,163,2,1010.9,94,25.8,24.1,.3,.2,.2,3.8,198
21229,2020-08-01 11:00,1.7,158,2.5,1011.1,92,26,24.3,.4,.3,.2,3.6,195
21229,2020-08-01 12:00,2.4,160,2.8,1010.6,92,26.2,24.6,.4,.3,.2,3.4,205
21229,2020-08-01 13:00,2.8,201,3.7,1010.5,93,26.4,24.6,.5,.3,.2,2.9,185
21229,2020-08-01 14:00,2.2,198,3,1010.2,93,26.5,24.4,.6,.4,.3,3.2,189
21229,2020-08-01 15:00,1.9,205,2.5,1009.9,92,26.2,24.8,.5,.3,.2,4,201
21229,2020-08-01 16:00,3.1,194,3.9,1009.5,93,26.6,25,.6,.4,.3,4.3,198
21229,2020-08-01 17:00,3.2,191,3.6,1009.5,93,26.3,25,.5,.3,.2,4,204
21229,2020-08-01 18:00,4.8,217,6.1,1009.5,93,26.2,24.9,.5,.3,.2,3.8,203
21229,2020-08-01 19:00,4,208,4.7,1009.6,91,26.5,24.9,.4,.2,.2,4,217
21229,2020-08-01 20:00,3.6,179,4.3,1009.4,92,25.8,24.8,.5,.3,.2,3.8,210
21229,2020-08-01 21:00,3.5,188,4.3,1009.5,94,26.2,24.8,.4,.2,.2,4,215
21229,2020-08-01 22:00,3.3,184,3.9,1010,94,26,24.7,.3,.2,.2,3.6,212
21229,2020-08-01 23:00,3.3,208,3.9,1010.2,93,25.8,24.6,.4,.2,.2,4,210
21229,2020-08-02 00:00,2.7,209,3.6,1010.1,94,25.9,24.4,.4,.2,.2,3.4,200
21229,2020-08-02 01:00,3.9,237,4.7,1009.6,92,26,24.3,.5,.3,.2,3.2,198
21229,2020-08-02 02:00,1.4,200,2,1009.2,93,26.1,24.2,.8,.4,.3,3.8,187
21229,2020-08-02 03:00,4.9,195,5.7,1009.2,94,25.6,24.2,.8,.5,.4,3.6,199
21229,2020-08-02 04:00,4.1,192,4.8,1008.9,94,25.5,24.2,.7,.5,.3,3.6,199
21229,2020-08-02 05:00,5.3,210,6.8,1009.1,94,25.6,24.1,.7,.5,.3,3.8,226
21229,2020-08-02 06:00,3.7,213,4.4,1009.1,92,25.3,24.1,.6,.4,.3,4,221
21229,2020-08-02 07:00,4.7,216,5.6,1009.2,92,25.9,24.1,.7,.4,.3,3.6,231
21229,2020-08-02 08:00,3.8,213,4.7,1009.1,94,25.6,24,.7,.5,.3,5.3,202
21229,2020-08-02 09:00,5.3,195,6.8,1008.7,92,25.7,24,1,.6,.4,4.9,195
21229,2020-08-02 10:00,4.2,189,5.3,1008.9,95,25.8,24,1.1,.7,.5,4.9,200
