지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2017-12-01 00:00,7.5,340,10.9,1021.8,47,7.2,15.4,4.1,2.5,1.7,7.1,317
21229,2017-12-01 01:00,7.1,350,11.8,1021.7,48,7.1,15.4,3.7,2.1,1.5,7.1,299
21229,2017-12-01 02:00,9.3,316,12.4,1021.4,49,7.2,15.4,3.4,2.3,1.6,7.1,332
21229,2017-12-01 03:00,10.4,308,14.1,1021.9,48,6.8,15.4,3.5,2.1,1.5,7.1,14
21229,2017-12-01 05:00,12.2,337,19.6,1022.2,58,5.8,15.4,4.1,2.5,1.8,7.1,306
21229,2017-12-01 06:00,11.5,338,16,1022.7,52,5.3,15.4,3.9,2.5,1.8,7.1,303
21229,2017-12-01 07:00,12.7,328,16.5,1023.2,57,5.4,15.4,3.9,2.7,1.9,7.1,277
21229,2017-12-01 08:00,11.2,325,15.2,1024.2,56,4.8,15.3,4.3,2.7,1.9,7.1,297
21229,2017-12-01 09:00,12,317,16.9,1024.5,60,5.2,15.4,4.3,2.7,1.9,7.1,302
21229,2017-12-01 10:00,13.8,343,18.4,1024.9,70,4.9,15.4,4.7,2.6,1.8,6.4,275
21229,2017-12-01 11:00,12.7,314,17.5,1025.2,64,5.3,15.4,5,3.1,2.2,8,297
21229,2017-12-01 12:00,12.5,322,17.3,1024.8,60,5.4,15.4,5.2,2.8,2,7.1,275
21229,2017-12-01 13:00,12.3,330,16.8,1024.3,60,5.3,15.5,5.1,3,2.1,8,278
21229,2017-12-01 14:00,12.3,340,17.1,1023.8,56,5.5,15.4,5.2,3,2.1,7.1,279
21229,2017-12-01 15:00,13.2,317,17.3,1023.9,58,5.4,15.4,3.9,2.7,1.9,8,276
21229,2017-12-01 16:00,11.8,359,16.6,1024.1,54,5.5,15.4,4.5,2.6,1.9,8,290
21229,2017-12-01 17:00,10.7,341,15.1,1025.4,56,5.2,15.4,3.7,2.6,1.9,8,287
21229,2017-12-01 18:00,10.1,337,13.8,1026.2,56,5.7,15.4,3.7,2.6,1.8,8,267
21229,2017-12-01 19:00,9.7,336,14.2,1026.9,45,5.9,15.4,3.9,2.2,1.6,7.1,283
21229,2017-12-01 20:00,8.7,331,12.6,1027.1,42,6,15.3,3.2,2,1.4,7.1,316
21229,2017-12-01 21:00,9.1,288,11.9,1027,56,5.9,15.3,3.2,2.1,1.5,7.1,342
21229,2017-12-01 22:00,8,287,12.1,1027.1,46,6.6,15.3,2.8,1.9,1.3,7.1,19
21229,2017-12-01 23:00,7.6,314,10.5,1027.2,40,6.4,15.3,3.3,2,1.4,7.1,323
21229,2017-12-02 00:00,7,265,10.2,1027,45,6.3,15.3,3,1.8,1.3,7.1,334
21229,2017-12-02 01:00,6.6,281,9.9,1027.1,43,6.1,15.3,2.8,1.8,1.3,6.4,326
21229,2017-12-02 02:00,7.3,300,10.2,1026.9,41,6,15.3,3.6,2,1.4,7.1,331
21229,2017-12-02 03:00,6.5,286,10.4,1027.3,42,6.1,15.3,2.5,1.8,1.2,7.1,15
21229,2017-12-02 04:00,3.4,291,6.8,1027.4,43,6,15.3,2.6,1.7,1.2,6.4,339
21229,2017-12-02 05:00,5.1,299,9.2,1027.3,51,6.2,15.3,2.3,1.6,1.2,6.4,310
21229,2017-12-02 06:00,7.3,326,10.2,1027.5,43,6.2,15.3,2.8,1.7,1.2,7.1,314
21229,2017-12-02 07:00,4.4,336,7.6,1027.5,49,6.1,15.3,2.5,1.6,1.1,7.1,302
