지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2022-12-01 00:00,6.2,287,10.8,1025.4,45,4.1,18.4,4.8,2.3,1.6,7.1,348
21229,2022-12-01 01:00,8.7,293,13.2,1025.2,49,4,18.4,3.8,2.2,1.5,9.1,356
21229,2022-12-01 02:00,9.6,293,13,1024.8,56,5.8,18.4,3.2,2,1.4,8,345
21229,2022-12-01 03:00,9.6,308,14.2,1024.8,55,5.8,18.4,3.8,2.1,1.5,8,349
21229,2022-12-01 04:00,12.2,310,16.6,1025.1,68,5.9,18.4,3.7,2.5,1.8,8,345
21229,2022-12-01 05:00,11.4,323,16.4,1024.8,60,6,18.4,4.6,2.5,1.8,8,347
21229,2022-12-01 06:00,12.4,311,17.4,1024.8,62,5.4,18.3,4,2.7,1.9,7.1,335
21229,2022-12-01 07:00,11.4,319,16.3,1024.8,60,5.4,18.2,4,2.7,1.9,6.4,337
21229,2022-12-01 08:00,12.4,316,17,1024.8,79,4.4,18.2,4.9,2.9,2,8,338
21229,2022-12-01 09:00,12.4,304,15.8,1025.1,71,5.4,18.2,3.5,2.4,1.7,7.1,336
21229,2022-12-01 10:00,12,309,16.3,1025.8,79,3.7,18.2,4,2.6,1.8,7.1,345
21229,2022-12-01 11:00,10.9,305,15.9,1026.3,75,4.1,18.2,4.1,2.5,1.8,7.1,357
21229,2022-12-01 12:00,11.4,302,15,1026.3,64,4.3,18,3.9,2.3,1.7,6.4,344
21229,2022-12-01 13:00,11.1,310,16.1,1026,64,4.3,17.9,3.2,2,1.4,7.1,353
21229,2022-12-01 14:00,10.8,304,15,1025.5,63,4.6,18,3.3,2.2,1.6,7.1,343
21229,2022-12-01 15:00,10.5,310,13.9,1025.4,62,4.2,18.1,3.7,2.6,1.8,7.1,344
21229,2022-12-01 16:00,10.8,313,14.3,1024.9,63,4.3,18.1,4.5,2.5,1.8,7.1,354
21229,2022-12-01 18:00,10,308,14.2,1025,58,5.1,18.1,4.2,2.6,1.8,8,336
21229,2022-12-01 19:00,7.3,292,13.8,1025.5,53,5,18.2,4.2,2.3,1.6,7.1,336
21229,2022-12-01 20:00,7.3,287,10.9,1025.6,56,5.3,18.1,3.8,2.1,1.5,7.1,329
21229,2022-12-01 21:00,8.5,286,13.2,1025.5,48,4.1,18.1,3.2,2,1.4,6.4,334
21229,2022-12-01 22:00,9,288,12.8,1025.2,45,4.7,18.1,3.1,1.9,1.4,6.4,341
21229,2022-12-01 23:00,9.7,296,13.5,,55,6.3,18,3.1,2,1.4,7.1,328
21229,2022-12-02 00:00,7.6,301,12.2,1025.2,47,5.9,17.9,3.2,1.9,1.3,7.1,342
21229,2022-12-02 01:00,10,305,14.8,1025,49,4.1,17.8,3.3,2,1.4,7.1,355
