지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2022-01-01 00:00,11.8,345,17.3,1024.6,64,5.2,13.2,4.9,3.2,2.3,9.1,353
21229,2022-01-01 01:00,10.9,337,14.7,1025.3,67,5.7,13.2,5.1,3.1,2.2,8,9
21229,2022-01-01 02:00,10.4,328,15,1025.9,61,6,13,4.6,2.8,2,9.1,346
21229,2022-01-01 03:00,9.6,342,12.6,1026.6,58,5.3,13,5.4,3.5,2.5,9.1,354
21229,2022-01-01 04:00,9,351,11.5,1026.9,61,5.2,12.8,5.3,3.5,2.5,9.1,353
21229,2022-01-01 05:00,7.9,351,11.4,1027.2,67,4.5,12.7,3.9,2.6,1.9,9.1,329
21229,2022-01-01 06:00,7.2,356,12.1,1027.4,63,5.6,12.7,4.5,2.4,1.7,9.1,354
21229,2022-01-01 07:00,6.8,4,10.5,1027.6,63,5.2,12.6,4.3,3,2.1,8,345
21229,2022-01-01 08:00,5.4,0,9.2,1028,62,4.9,12.6,4.8,2.9,2.1,9.1,39
21229,2022-01-01 09:00,5.2,353,7.8,1028.3,59,4.9,12.7,5.2,2.7,1.9,9.1,57
21229,2022-01-01 10:00,4.9,359,8.3,1028.6,65,5,12.8,4.1,2.6,1.8,8,27
21229,2022-01-01 11:00,3.9,1,7,1029,61,5.3,12.6,4.2,3,2.1,9.1,40
21229,2022-01-01 12:00,1.9,329,4.8,1028.9,58,5.3,12.6,5.1,3.2,2.3,9.1,31
21229,2022-01-01 13:00,1.2,290,3.6,1028.4,60,5,12.5,4.8,3,2.1,9.1,38
21229,2022-01-01 14:00,1.4,342,3.3,1027.8,60,5.4,12.4,4.7,2.7,1.9,9.1,21
21229,2022-01-01 15:00,.5,338,2.3,1027.6,60,5.3,12,5,2.8,2,9.1,359
21229,2022-01-01 16:00,.7,97,2.2,1027.7,61,5.7,11.9,4.1,2.6,1.8,9.1,345
21229,2022-01-01 17:00,.7,1,2.9,1027.4,61,5.8,11.8,3.1,2.2,1.5,8,17
21229,2022-01-01 18:00,1.5,98,3.1,1027.6,69,5.7,11.8,3.6,2.5,1.8,9.1,9
21229,2022-01-01 19:00,1.5,109,3.4,1027.5,68,6.2,11.9,3.9,2.2,1.5,9.1,7
21229,2022-01-01 20:00,1.4,103,3.3,1027.2,67,6.7,11.9,3.5,2,1.4,8,12
21229,2022-01-01 21:00,2.9,215,6.3,1026.6,52,7.5,12.1,3.4,2,1.4,8,0
21229,2022-01-01 22:00,3.7,209,5.4,1025.7,54,7.8,12,3.8,1.9,1.3,9.1,29
21229,2022-01-01 23:00,3.9,226,6.4,1025.6,59,8.4,11.9,3.2,2.1,1.5,8,30
21229,2022-01-02 00:00,4.1,210,5.7,1024.8,58,8.7,11.6,3.2,1.8,1.3,8,31
21229,2022-01-02 01:00,6.1,229,8.4,1024,56,9,11.6,2.3,1.7,1.2,8,33
21229,2022-01-02 02:00,6.7,239,9.3,1023.5,52,9,11.6,2.6,1.6,1.2,8,41
21229,2022-01-02 03:00,4.8,242,6.7,1023.2,52,9.1,11.6,2.6,1.5,1,8,52
21229,2022-01-02 04:00,4.6,251,6.6,1022.6,52,9.2,11.6,2.5,1.4,1,8,37
21229,2022-01-02 05:00,6.8,265,8.9,1021.9,52,9.3,11.6,2.3,1.4,1,8,45
21229,2022-01-02 06:00,6.1,270,8.6,1021.3,50,9.5,11.6,2,1.2,.9,8,50
21229,2022-01-02 07:00,7.1,271,9.8,1021.2,51,9.9,11.5,1.9,1.4,1,9.1,70
21229,2022-01-02 08:00,8.2,276,10.8,1021.4,50,9.8,11.3,1.9,1.2,.8,9.1,66
21229,2022-01-02 09:00,7.6,289,9.4,1021.2,54,10.1,11.4,2.2,1.3,.9,8,53
21229,2022-01-02 10:00,9.4,282,12.7,1021,56,10.2,11.4,1.8,1.3,.9,7.1,57
21229,2022-01-02 11:00,8.4,282,11,1021.1,55,10.2,11.4,3.1,1.6,1.2,4.6,254
21229,2022-01-02 12:00,9.8,283,12.5,1020.3,56,10.3,11.9,2.4,1.5,1,4.6,237
21229,2022-01-02 13:00,8.6,306,14.5,1019.9,68,8.9,11.7,2.7,1.6,1.1,5.3,267
21229,2022-01-02 14:00,10.5,292,15.1,1019.3,51,9.9,11.8,2.9,1.8,1.3,6.4,333
21229,2022-01-02 15:00,9.2,304,14,1019.5,48,9.7,11.9,3.7,2.4,1.7,7.1,347
21229,2022-01-02 16:00,10.6,312,13.5,1019.8,53,9.4,11.6,4.2,2.2,1.6,5.8,250
21229,2022-01-02 17:00,9.9,315,13.2,1020.1,53,9.2,12,3.9,2.4,1.7,7.1,309
21229,2022-01-02 18:00,8.7,321,12.5,1021.1,45,8.6,12,3.9,2.4,1.7,7.1,348
21229,2022-01-02 19:00,9.1,317,12.1,1021.8,47,9.5,12,3.2,2.1,1.5,5.3,266
21229,2022-01-02 20:00,8.3,307,12.3,1022.3,46,9.6,12,3.2,2.3,1.7,7.1,18
21229,2022-01-02 21:00,8.6,305,11.4,1022.4,44,9.4,12,3.2,2.1,1.5,6.4,344
21229,2022-01-02 22:00,8.1,320,11.2,1022.2,46,8.7,12.1,3.6,2,1.4,6.4,33
21229,2022-01-02 23:00,4.7,289,7.2,1022.6,43,8.6,12.1,3.2,2,1.4,7.1,334
21229,2022-01-03 00:00,4.5,301,7.3,1022.8,42,9.2,12.1,3.6,2.1,1.5,7.1,330
21229,2022-01-03 01:00,5.5,311,7.9,1022.3,44,9.4,12.1,3.3,2.3,1.6,8,341
21229,2022-01-03 02:00,6.1,272,7.9,1022,49,9.6,12.1,5,3.1,2.2,9.1,43
21229,2022-01-03 03:00,4.7,286,7,1021.8,41,8.5,12.3,4,3,2.1,9.1,32
21229,2022-01-03 04:00,4,287,6.7,1021.7,44,8.4,12.4,4,2.6,1.8,8,1
21229,2022-01-03 05:00,5.5,292,8.1,1021.4,44,8.7,12.5,3.5,2.6,1.8,9.1,8
21229,2022-01-03 06:00,4.6,286,7.4,1021.5,44,8.6,12.5,3.4,2.2,1.6,7.1,348
21229,2022-01-03 07:00,5.5,310,8,1021.7,45,8.8,12.4,3.6,2,1.4,7.1,353
21229,2022-01-03 08:00,6.3,303,8.7,1022,46,8,12.4,2.9,1.9,1.4,8,26
21229,2022-01-03 09:00,7.7,302,10.2,1022.1,48,7.9,12.4,3.1,1.9,1.3,8,349
21229,2022-01-03 10:00,6.9,305,9.3,1022.4,46,7.9,12.4,3.4,1.9,1.4,7.1,337
21229,2022-01-03 11:00,6.2,306,9.2,1022.5,43,7.8,12.1,2.9,1.9,1.3,8,318
21229,2022-01-03 12:00,2.9,274,4.5,1021.4,42,7.7,12.4,3.1,1.9,1.3,6.4,345
21229,2022-01-03 13:00,7,271,9.3,1020.2,42,8,12.5,2.6,1.8,1.3,7.1,352
21229,2022-01-03 14:00,7.4,270,10,1019.5,48,8.3,12.5,3,1.6,1.1,6.4,337
21229,2022-01-03 15:00,7.4,271,9.5,1019,45,8.6,12.5,2.8,1.7,1.2,8,358
21229,2022-01-03 16:00,6.3,289,9,1018.8,40,8.4,12.5,3.1,1.7,1.2,7.1,330
21229,2022-01-03 17:00,6.4,306,8.9,1019,41,8.2,12.4,2.7,1.6,1.2,7.1,350
21229,2022-01-03 18:00,6.8,290,10,1019.2,45,7.8,12.3,2.5,1.7,1.2,5.8,331
21229,2022-01-03 19:00,6.8,292,9.4,1019.4,47,8,12.3,3.5,2,1.4,6.4,330
21229,2022-01-03 20:00,8.4,286,12.6,1019.7,54,8.3,12.4,3.7,1.8,1.3,7.1,318
21229,2022-01-03 21:00,7.9,295,10.8,1020.1,51,8,12.4,3.7,2.1,1.5,6.4,316
21229,2022-01-03 22:00,8.7,297,13.8,1020.2,53,8.1,12.4,3.6,2.3,1.6,7.1,323
21229,2022-01-03 23:00,9.6,291,12.4,1019.6,58,8.2,12.4,4.3,2.4,1.7,8,345
21229,2022-01-04 00:00,10.6,294,13.6,1019.5,59,8.1,12.4,5.1,2.6,1.9,7.1,323
21229,2022-01-04 01:00,10.5,300,14.4,1019.1,62,8,12.3,4.9,2.9,2.1,8,318
21229,2022-01-04 02:00,10.2,293,13.4,1019.3,59,8.3,12.2,4.3,2.9,2,8,318
21229,2022-01-04 03:00,13,300,16.5,1019.5,54,8.6,12.3,5.2,3.1,2.2,7.1,319
21229,2022-01-04 04:00,12,300,15.3,1019.5,57,8.3,12.4,5.4,3.3,2.3,8,335
21229,2022-01-04 05:00,14.1,312,17.4,1019.7,52,8.4,12.5,4.8,3,2.1,8,339
21229,2022-01-04 06:00,12.9,317,16.1,1020.4,55,8.1,12.5,5.4,3.1,2.2,8,336
21229,2022-01-04 07:00,10.3,320,15,1021.1,53,7.8,12.7,5,2.8,2,8,336
21229,2022-01-04 08:00,10.8,311,14.5,1021.3,51,7.7,12.9,4.5,2.8,2,8,14
21229,2022-01-04 09:00,10.4,328,14.1,1022.6,63,6.8,12.9,4.1,2.6,1.9,6.4,335
21229,2022-01-04 10:00,9,320,12,1023.2,60,6.4,13,3.5,2.5,1.8,8,302
21229,2022-01-04 11:00,8.4,321,10.7,1023.5,56,6.7,13.1,3.3,2.1,1.5,8,304
