지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2018-07-01 00:00,,,,1014,92,21.2,21.4,1.7,1.1,.8,4.6,23
21229,2018-07-01 01:00,,,,1013.7,91,21.2,21.4,1.9,1,.7,5.3,8
21229,2018-07-01 02:00,,,,1013.8,90,21.2,21.4,1.6,1,.7,4.9,341
21229,2018-07-01 03:00,,,,1013.8,91,21.4,21.4,1.5,.9,.6,4.9,291
21229,2018-07-01 04:00,,,,1013.6,93,21.5,21.4,1.4,1,.7,4.9,228
21229,2018-07-01 05:00,,,,1013.8,93,21.6,21.4,1.9,1.1,.8,5.3,205
21229,2018-07-01 06:00,,,,1014.1,94,21.4,21.4,1.7,1.1,.8,5.3,200
21229,2018-07-01 07:00,,,,1014.1,94,21.6,21.4,1.8,1,.7,5.3,191
21229,2018-07-01 08:00,,,,1014.5,94,21.6,21.4,1.5,1,.7,5.3,187
21229,2018-07-01 09:00,,,,1014.5,94,21.6,21.4,1.5,.9,.6,5.8,187
21229,2018-07-01 10:00,,,,1013.8,93,21.9,21.5,1.6,.9,.6,5.3,183
21229,2018-07-01 11:00,,,,1013.5,88,22.5,21.4,1.1,.8,.6,5.3,185
21229,2018-07-01 12:00,,,,1013.2,90,22.3,21.5,1.3,.8,.6,4.9,171
21229,2018-07-01 13:00,,,,1012.9,89,22.9,21.6,1.2,.8,.6,4.6,161
21229,2018-07-01 14:00,,,,1012.9,90,22.7,21.6,1.1,.7,.5,4.6,185
21229,2018-07-01 15:00,,,,1012.7,88,22.8,21.6,1.2,.7,.5,4.6,173
21229,2018-07-01 16:00,,,,1012.3,89,22.9,21.6,1.1,.6,.5,4.3,170
21229,2018-07-01 17:00,,,,1012,88,22.9,21.6,1,.7,.5,4.3,172
21229,2018-07-01 18:00,,,,1012,88,23.1,21.6,1,.8,.6,4,177
21229,2018-07-01 19:00,,,,1012.1,88,23.1,21.6,1,.6,.4,4.3,176
21229,2018-07-01 20:00,,,,1012.2,87,23.3,21.6,1.1,.6,.5,4.3,173
21229,2018-07-01 21:00,,,,1012.2,87,22.9,21.6,1.3,.6,.4,3.8,170
21229,2018-07-01 22:00,,,,1012.5,86,23.3,21.6,.9,.6,.4,4.3,323
21229,2018-07-01 23:00,,,,1012.5,88,23.1,21.6,.7,.5,.3,4,321
21229,2018-07-02 00:00,,,,1012.2,87,23.2,21.6,.8,.4,.3,3.8,320
21229,2018-07-02 01:00,,,,1011.5,89,22.6,21.6,.7,.4,.3,4,247
21229,2018-07-02 02:00,,,,1011.1,88,22.7,21.6,.5,.3,.2,3.8,215
21229,2018-07-02 03:00,,,,1010.5,88,22.7,21.5,.6,.4,.3,6.4,205
21229,2018-07-02 04:00,,,,1010.2,86,23.5,21.5,.7,.4,.3,3.8,207
21229,2018-07-02 05:00,,,,1010.1,87,23,21.4,.8,.5,.3,3.8,195
21229,2018-07-02 06:00,,,,1010.1,90,22.6,21.3,.8,.5,.3,3.6,192
21229,2018-07-02 07:00,,,,1009.9,86,23.4,21.3,.9,.6,.4,5.3,205
21229,2018-07-02 08:00,,,,1009.6,87,23.5,21.3,1.5,1,.7,4,168
21229,2018-07-02 09:00,,,,1010.2,89,22.9,21.2,2,1,.7,4.6,168
21229,2018-07-02 10:00,,,,1010.1,90,22.9,21.3,2.1,1.1,.8,5.3,172
21229,2018-07-02 11:00,,,,1010.3,90,22.9,21.3,2,1.3,.9,4.9,170
21229,2018-07-02 12:00,,,,1010.7,91,22.7,21.3,2.3,1.5,1,5.3,308
21229,2018-07-02 13:00,,,,1010.4,91,22.1,21.4,2.1,1.2,.8,4.9,280
21229,2018-07-02 14:00,,,,1010.4,92,22.3,21.4,2,1.2,.9,5.8,283
21229,2018-07-02 15:00,,,,1010.1,92,22.5,21.4,1.9,1.2,.8,5.3,236
21229,2018-07-02 16:00,,,,1009.5,93,22.2,21.5,1.8,1.2,.8,5.3,249
21229,2018-07-02 17:00,,,,1009.4,93,22.2,21.4,1.5,.9,.7,5.3,245
21229,2018-07-02 18:00,,,,1009.3,92,22.5,21.4,1.5,1,.7,4.9,223
21229,2018-07-02 19:00,,,,1009.4,92,22.5,21.4,1.5,.9,.7,5.3,225
21229,2018-07-02 20:00,,,,1009.7,93,22.3,21.3,1.4,.9,.6,4.9,208
21229,2018-07-02 21:00,,,,1009.5,93,21.7,21.3,1.5,.9,.6,5.3,213
21229,2018-07-02 22:00,,,,1009.7,93,22.4,21.2,1.2,.7,.5,5.8,212
21229,2018-07-02 23:00,,,,1009.6,92,22.7,21.2,1.2,.7,.5,4.6,181
21229,2018-07-03 00:00,,,,1009.2,91,22.7,21.2,1,.7,.5,5.3,190
21229,2018-07-03 01:00,,,,1008.9,94,22,21.1,1,.6,.4,4.9,156
