지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2019-11-01 00:00,8.5,258,10.7,1015.6,62,19,18.7,1.9,1.4,1,5.8,280
21229,2019-11-01 01:00,9.3,274,11.8,1015.8,59,19.4,18.6,1.9,1.2,.9,6.4,318
21229,2019-11-01 02:00,11,275,13.5,1015.4,62,19.3,18.7,2.2,1.4,1,5.8,308
21229,2019-11-01 03:00,10.2,285,13.1,1015.8,63,18.8,18.8,2.5,1.5,1.1,4.9,277
21229,2019-11-01 04:00,4.5,286,7.5,1016.6,60,19.2,18.8,2.8,1.5,1.1,6.4,317
21229,2019-11-01 05:00,7,304,10.1,1017,57,19,18.8,2.5,1.5,1.1,7.1,321
21229,2019-11-01 06:00,7.2,318,9.1,1017.5,67,18.9,18.8,2.4,1.5,1.1,6.4,326
21229,2019-11-01 07:00,9.3,325,11.2,1017.7,62,18.5,18.8,2.3,1.6,1.1,6.4,323
21229,2019-11-01 08:00,6,15,13.3,1018.3,65,17.9,18.8,3,1.6,1.2,6.4,314
21229,2019-11-01 09:00,7.7,70,10.2,1019.6,64,16.9,18.8,2.7,1.5,1.1,7.1,322
21229,2019-11-01 10:00,7.9,74,9.6,1020.2,63,16.6,18.8,3,1.4,1,6.4,300
21229,2019-11-01 11:00,8.2,63,10.2,1020.7,65,16.3,18.7,2.4,1.3,1,7.1,312
21229,2019-11-01 12:00,8,63,9.6,1021.1,60,15.8,18.7,2.6,1.5,1,4.6,37
21229,2019-11-01 13:00,7.6,64,9.4,1020.9,61,15.7,18.7,2.3,1.4,1,7.1,306
21229,2019-11-01 14:00,7.1,63,9.2,1020.8,61,15.3,18.7,2.1,1.4,1,4.9,7
21229,2019-11-01 15:00,5.8,70,8,1020.8,60,15.3,18.7,2.7,1.4,1,7.1,3
21229,2019-11-01 16:00,5.3,74,7.1,1021.3,61,15.4,18.7,2.6,1.4,1,6.4,34
21229,2019-11-01 17:00,5.5,80,7.2,1021.7,61,15.2,18.7,2.7,1.7,1.2,8,352
21229,2019-11-01 18:00,5,89,6.4,1022,62,15.4,18.6,3.3,1.9,1.4,8,358
