지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2017-09-01 00:00,9.4,68,11.5,1011.8,67,22.1,24.4,2.9,1.8,1.3,5.8,241
21229,2017-09-01 01:00,8.8,67,11.4,1011.9,65,22.2,24.4,2.7,1.7,1.2,5.3,255
21229,2017-09-01 02:00,8.7,50,10.9,1011.5,58,22.2,24.4,2.5,1.4,1,5.3,252
21229,2017-09-01 03:00,8.4,27,10.5,1011.4,54,22.1,24.4,2.5,1.5,1.1,5.8,250
21229,2017-09-01 04:00,8.6,29,11,1011.6,54,21.8,24.4,2.3,1.5,1.1,6.4,251
21229,2017-09-01 05:00,7.7,24,10.2,1011.7,59,21.5,24.2,2.1,1.2,.9,5.8,236
21229,2017-09-01 06:00,8.8,42,11.2,1011.7,60,21.2,24.2,2.2,1.3,.9,4.6,258
21229,2017-09-01 07:00,9.1,32,12.1,1012,58,21.1,24.2,2,1.3,.9,6.4,272
21229,2017-09-01 08:00,8.8,37,10.8,1012.7,58,21.1,24.1,2.5,1.4,1,4.3,251
21229,2017-09-01 09:00,9.6,50,11.9,1013,60,21.3,24.1,2.4,1.3,.9,4.9,236
21229,2017-09-01 10:00,8.2,37,10.5,1013.8,56,21.5,24.1,2.3,1.4,1,4.6,267
21229,2017-09-01 11:00,7.4,43,9.7,1014.3,57,21.8,24.2,2.5,1.4,1,4.6,257
21229,2017-09-01 12:00,7.1,47,8.9,1013.9,60,21.9,24.3,2.2,1.4,1,4.9,267
21229,2017-09-01 13:00,6.9,33,8.4,1013.8,58,22,24.3,2.3,1.3,.9,5.8,297
21229,2017-09-01 14:00,7.1,43,9,1013.1,61,22,24.3,2.2,1.4,1,4.9,269
21229,2017-09-01 15:00,7.1,49,9.4,1012.7,61,22.2,24.4,2,1.2,.9,5.3,284
21229,2017-09-01 16:00,7.2,33,9,1012.6,60,22.2,24.5,2.2,1.4,1,4.6,267
