지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2015-11-01 01:00,1.8,344,4.7,1027.7,52,11.6,19,1.3,.7,.5,5.8,228
21229,2015-11-01 02:00,.5,284,2.2,1027.4,49,11.4,19,.9,.7,.5,5.3,211
21229,2015-11-01 03:00,.7,354,3.7,1027.3,53,11.6,19,1,.7,.5,3.2,230
21229,2015-11-01 04:00,.7,12,3.6,1027.2,49,11.6,19.1,,,,4.6,202
21229,2015-11-01 05:00,1.2,53,3.1,1026.9,51,11.7,19.1,.8,.7,.5,6.4,208
21229,2015-11-01 06:00,.5,13,2.8,1026.8,47,11.8,19,1,.7,.5,6.4,209
21229,2015-11-01 07:00,.4,54,2.1,1026.8,49,11.9,18.9,.9,.7,.5,6.4,189
21229,2015-11-01 08:00,.8,148,2.5,1026.9,51,12.3,18.9,.9,.7,.5,6.4,210
21229,2015-11-01 09:00,1.5,154,3.5,1028.6,50,12.9,18.9,.8,.7,.5,5.8,217
21229,2015-11-01 10:00,1.3,135,3.2,1030,53,13.1,18.9,.8,.5,.4,7.1,211
21229,2015-11-01 11:00,3.2,152,6.4,1029.6,53,13.2,18.8,1.1,.6,.4,6.4,223
21229,2015-11-01 12:00,2.4,151,5.3,1029.6,57,13.5,18.8,.8,.5,.3,6.4,226
21229,2015-11-01 13:00,1.8,139,4.1,1028,55,13.4,18.8,.6,.5,.3,7.1,302
21229,2015-11-01 14:00,2.3,167,4.4,1027.5,49,13.5,18.8,.5,.4,.3,6.4,235
21229,2015-11-01 15:00,1.3,159,3.7,1024.1,51,13.4,18.8,.7,.4,.3,5.8,205
21229,2015-11-01 16:00,2.2,159,5,1023.2,53,13.5,18.9,.5,.4,.3,5.3,249
21229,2015-11-01 17:00,2.4,166,4.3,1023.1,54,13.7,18.8,.5,.3,.2,5.3,230
21229,2015-11-01 18:00,3.4,155,6.6,1023.2,61,14,18.8,.5,.4,.3,5.3,212
21229,2015-11-01 19:00,4.4,205,7,1023.4,60,14.4,19,.5,.4,.3,5.3,272
21229,2015-11-01 20:00,4.1,208,7.7,1023.7,61,14.6,19.1,.5,.4,.3,4.9,219
21229,2015-11-01 21:00,3.7,184,5.5,1023.8,64,14.9,19.1,.5,.3,.2,4.9,216
21229,2015-11-01 22:00,3.5,169,6.4,1023.4,64,15.1,19,.5,.4,.3,6.4,336
21229,2015-11-01 23:00,4.6,156,8.6,1023.1,61,15.3,19,.6,.4,.3,6.4,173
21229,2015-11-02 00:00,4.3,176,6.8,,63,15.7,19,.6,.4,.3,3,110
21229,2015-11-02 01:00,4.1,166,9.9,1021.9,60,15.7,19,.5,.4,.3,5.8,90
21229,2015-11-02 02:00,4.7,171,10.2,1021.1,62,16.2,19,.5,.4,.3,3.2,224
21229,2015-11-02 03:00,5.2,192,10.5,1018.6,74,14.3,19,.7,.5,.3,3.2,95
21229,2015-11-02 04:00,3.8,156,7.8,1019,74,13.9,19,.6,.4,.3,4.6,36
21229,2015-11-02 05:00,2.8,192,4.7,1019.7,78,14.1,19,.6,.4,.3,3.8,12
21229,2015-11-02 06:00,2.7,234,6,1019.9,75,13.8,19,.7,.5,.3,3.6,60
21229,2015-11-02 07:00,2.7,96,4.6,1019,65,14,18.9,.7,.5,.3,3.8,20
21229,2015-11-02 08:00,2.6,148,4.3,1020.5,64,14.3,18.9,.6,.5,.3,4,39
21229,2015-11-02 09:00,2.5,170,6.8,1020,69,14.6,18.8,.6,.5,.3,3.8,214
21229,2015-11-02 10:00,2.4,184,3.9,1020.6,66,14.7,18.9,.6,.5,.3,3.8,79
21229,2015-11-02 11:00,2.9,187,4.4,,66,14.8,18.9,.7,.4,.3,3.6,38
21229,2015-11-02 12:00,3.9,219,10,1021.7,62,15.6,19,.6,.4,.3,4,73
21229,2015-11-02 13:00,3.6,214,5.6,1022.1,59,15.8,18.9,.5,.3,.2,4,49
21229,2015-11-02 14:00,4.9,317,7.9,1016.4,55,15.6,19,.7,.4,.3,3.6,287
21229,2015-11-02 15:00,8,326,16.8,1015,57,15.7,18.9,1,.6,.4,2.3,178
21229,2015-11-02 16:00,7.5,339,11,1015,52,15.6,18.8,1,.7,.5,3.2,14
21229,2015-11-02 17:00,5.7,329,11.7,1017.8,48,15.7,18.8,.9,.7,.5,4,161
21229,2015-11-02 18:00,4.4,315,11.1,1018,43,15.6,18.8,.9,.6,.4,3.6,328
21229,2015-11-02 19:00,2.8,325,5.8,1018.9,44,15.4,18.8,.8,.6,.4,3.6,137
21229,2015-11-02 20:00,4.6,304,8.4,1019.4,47,15.6,18.9,.8,.6,.4,3.6,126
21229,2015-11-02 21:00,5.1,311,10.7,1020.2,48,15.5,18.9,1,.6,.4,3.8,137
21229,2015-11-02 22:00,6,329,8.6,1020.4,54,15.6,19.1,.8,.7,.5,3.8,140
21229,2015-11-02 23:00,4.6,286,7.7,1021.2,54,15.7,19.2,1,.6,.4,4.3,155
21229,2015-11-03 00:00,4.4,277,6.8,1021.8,50,16,19.1,1,.6,.4,4,185
21229,2015-11-03 01:00,5.9,281,14.3,1022.3,53,16.2,19.1,.8,.6,.4,3.8,173
21229,2015-11-03 02:00,5.9,284,8.4,1021.8,54,16.1,19.1,.8,.6,.5,4.3,147
21229,2015-11-03 03:00,5.8,283,8.6,,56,15.9,19.1,1.2,.7,.5,3.2,344
21229,2015-11-03 04:00,6.9,306,16.4,1022.1,57,16.3,18.9,1.2,.8,.6,4.3,177
21229,2015-11-03 05:00,6.3,313,14.5,1022,56,16.2,18.8,1.2,.9,.6,4.9,182
21229,2015-11-03 06:00,6.2,326,18.2,1023.7,56,16.1,18.8,1,.8,.6,4.6,168
21229,2015-11-03 07:00,6,329,11.4,1024.3,57,16.2,18.8,1,.8,.6,4,171
21229,2015-11-03 08:00,5.8,337,8.5,1025,59,16.2,18.7,1.1,.8,.6,4.6,167
21229,2015-11-03 09:00,5.4,350,11.5,1026.4,59,16.3,18.8,1.4,.8,.6,4.3,155
21229,2015-11-03 10:00,4.5,346,7,1028.7,59,16.5,18.8,1.1,.8,.6,4.3,155
21229,2015-11-03 11:00,3.3,318,8.3,1029.4,59,16.5,18.8,1.1,.8,.5,4.9,158
21229,2015-11-03 12:00,2.2,333,4,1029.6,58,16.4,18.8,.9,.7,.5,4.9,149
21229,2015-11-03 13:00,2.8,333,4.6,1029.8,59,16.6,19,.9,.8,.6,4.9,144
21229,2015-11-03 14:00,3.5,322,6.5,1029.3,61,16.7,19.1,.8,.6,.4,4.9,159
21229,2015-11-03 15:00,3.2,341,4.8,1028.7,59,16.6,19.1,.9,.7,.5,5.8,161
21229,2015-11-03 16:00,2.9,357,4.6,1028,58,16.9,19,.8,.6,.4,5.8,150
21229,2015-11-03 17:00,1,342,2.7,1026.9,59,16.8,19,1.1,.7,.5,5.3,159
21229,2015-11-03 18:00,.6,12,1.4,1026.2,58,16.5,19,.9,.5,.4,5.3,151
21229,2015-11-03 19:00,.2,60,1.3,1026.2,59,16.4,18.9,.7,.5,.3,5.3,130
21229,2015-11-03 20:00,.3,146,1.5,1027.5,60,16.3,18.9,.7,.5,.3,4.6,6
21229,2015-11-03 21:00,.8,134,2.4,1028.6,62,16.4,19,.6,.4,.3,5.8,144
21229,2015-11-03 22:00,2.5,170,6.1,1029.3,62,16.3,18.8,.6,.4,.3,5.3,171
21229,2015-11-03 23:00,3.2,181,7,1029.9,63,16.6,18.9,.6,.4,.3,5.3,184
21229,2015-11-04 00:00,3.9,178,5.5,1030.2,62,16.5,19,.6,.4,.3,4.9,4
21229,2015-11-04 01:00,4.6,188,7.1,1030.1,65,16.5,18.9,.5,.4,.3,5.3,297
21229,2015-11-04 02:00,4.7,194,9.3,1029.9,65,16.5,19,.5,.3,.2,4.6,53
21229,2015-11-04 03:00,4.8,194,6.9,1029.7,64,16.5,19.1,.5,.3,.2,2.9,359
21229,2015-11-04 04:00,4.7,207,11.1,1029.5,67,16.5,18.9,.6,.4,.3,2.9,61
21229,2015-11-04 05:00,4.8,195,7,1029.1,65,16.5,18.9,.6,.4,.3,2.9,95
21229,2015-11-04 06:00,5.5,201,10.8,1029.3,68,16.7,18.9,.7,.4,.3,3.4,17
21229,2015-11-04 07:00,5.4,190,7.2,,60,16.6,18.8,.8,.5,.3,3.2,125
21229,2015-11-04 08:00,5.9,179,11.2,1029.2,66,16.4,18.8,.7,.4,.3,3.4,20
21229,2015-11-04 09:00,6,180,8.3,1030.2,67,16.7,18.8,1,.6,.4,3.6,222
21229,2015-11-04 10:00,7.1,194,9.6,1031.2,68,16.9,18.8,1.1,.7,.5,3.6,134
21229,2015-11-04 11:00,7.3,208,9.8,1031,67,17,19,1.1,.8,.5,3.8,65
21229,2015-11-04 12:00,7.2,213,10.5,1031.3,63,17.2,19,1.1,.9,.6,3.8,87
21229,2015-11-04 13:00,7.6,197,9.8,1030,66,17.4,18.9,1.4,.9,.6,4.3,116
21229,2015-11-04 14:00,7.4,201,9.7,1028.4,67,17.5,19,1.5,.9,.7,4,110
21229,2015-11-04 15:00,7.5,215,10.6,1027.1,70,17.6,19,1.4,1,.7,4.3,115
21229,2015-11-04 16:00,7.1,206,10.2,1024.9,71,17.8,19,1.3,.9,.6,4.9,297
21229,2015-11-04 17:00,7.6,197,16.3,1024.9,71,17.9,19,1.2,.9,.6,4.6,161
21229,2015-11-04 18:00,7.6,197,10.4,1024,70,17.8,19,1.4,.9,.6,4.9,155
21229,2015-11-04 19:00,8.3,201,10.9,1024.8,72,17.7,19,1.4,.9,.7,4.6,122
21229,2015-11-04 20:00,8.1,195,10.6,1025,77,17.8,18.9,1.5,1,.7,4.9,147
21229,2015-11-04 21:00,8,200,17.6,1025.9,76,17.6,18.9,1.4,1,.7,4.3,105
21229,2015-11-04 22:00,8.6,211,11,1025.8,75,17.7,19,1.6,1,.7,4.9,133
21229,2015-11-04 23:00,8.7,230,11.7,1025.6,78,18,19,1.4,1,.7,4.6,61
21229,2015-11-05 00:00,8.9,211,11.9,1025.4,76,17.7,18.9,1.7,1.1,.8,4.6,109
21229,2015-11-05 01:00,8.8,210,12.5,1025.4,78,17.7,18.9,1.5,1.1,.8,4.6,125
21229,2015-11-05 02:00,8.7,202,11.2,1024.5,82,17.7,18.9,1.6,1.3,.9,4.9,133
21229,2015-11-05 03:00,9,196,11.3,1024.2,78,17.7,18.8,1.7,1.2,.9,4.6,121
