지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2019-10-01 00:00,2.4,146,3.2,1018.7,94,21.1,23,.3,.2,.1,2.8,159
21229,2019-10-01 01:00,1.3,167,2.1,1018.8,94,21.4,23,.3,.2,.1,3.4,152
21229,2019-10-01 02:00,1.3,140,1.8,1018.5,93,21.2,23,.3,.2,.1,3,175
21229,2019-10-01 03:00,2.3,154,3.6,1018.3,95,21.9,22.8,.3,.2,.1,3.2,168
21229,2019-10-01 04:00,2.8,137,3.6,1018.3,93,21.9,22.8,.3,.2,.1,4.3,154
21229,2019-10-01 05:00,3.3,124,3.9,1018.3,92,21.8,22.8,.3,.1,.1,2.8,120
21229,2019-10-01 06:00,3.3,131,3.8,1018.4,94,22.2,22.8,.3,.2,.1,2.8,239
21229,2019-10-01 07:00,4,132,5,1018.9,93,22.2,22.8,.3,.2,.1,3.8,124
21229,2019-10-01 08:00,3.7,125,4.7,1019.7,92,22,22.7,.3,.2,.1,3.2,123
21229,2019-10-01 09:00,4.4,126,5.1,1020.2,91,22.2,22.7,.4,.2,.2,2.9,40
21229,2019-10-01 10:00,4.4,123,5.3,1020.3,91,22.2,22.7,.3,.2,.2,2.7,227
21229,2019-10-01 11:00,4.3,135,5.3,1020.7,89,22.3,22.6,.4,.2,.2,2.7,92
21229,2019-10-01 12:00,3.9,134,4.6,1020.4,88,22.4,22.6,.4,.2,.2,2.8,122
21229,2019-10-01 13:00,3.7,130,4.6,1020.2,88,22.3,22.6,.4,.3,.2,2.9,221
21229,2019-10-01 14:00,3.3,128,3.9,1019.8,87,22.2,22.7,.4,.3,.2,3,175
21229,2019-10-01 15:00,4,139,4.8,1019.6,86,22.3,22.9,.4,.3,.2,3.2,132
21229,2019-10-01 16:00,3.7,137,4.5,1019.5,84,22.2,22.9,.4,.2,.2,3.6,144
21229,2019-10-01 17:00,3.5,123,4.3,1019.2,85,22.4,22.8,.4,.3,.2,3.6,162
21229,2019-10-01 18:00,3.1,117,3.7,,87,22.4,22.8,.4,.3,.2,3.4,168
21229,2019-10-01 19:00,4.7,102,5.6,1019.1,86,22.1,22.8,.5,.3,.2,3.4,165
21229,2019-10-01 20:00,3.8,107,4.6,1019.6,88,22.3,22.6,.6,.3,.2,3.4,162
21229,2019-10-01 21:00,3.6,121,4.5,1019.9,89,22.3,22.8,.6,.4,.3,3.8,151
21229,2019-10-01 22:00,3.7,125,4.7,1019.9,89,22.1,23.1,.5,.4,.3,4.3,149
21229,2019-10-01 23:00,3.6,124,4.2,1019.1,89,22.4,23.1,.7,.4,.3,4,152
21229,2019-10-02 00:00,2.9,113,3.8,,90,22.5,23.1,.6,.4,.3,4,154
21229,2019-10-02 01:00,3.6,113,4.5,1018.7,89,22,23,.7,.4,.3,3.6,158
