지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2016-10-01 00:00,1.4,184,2.8,1017.1,69,20.1,22.5,1,.5,.3,6.4,169
21229,2016-10-01 01:00,1.2,179,2,1017.2,66,20.2,22.5,.8,.5,.3,6.4,178
21229,2016-10-01 02:00,1.7,168,2.8,1017.2,69,20.1,22.5,.7,.5,.3,6.4,187
21229,2016-10-01 03:00,.5,60,1.5,1017.6,69,20,22.6,.9,.5,.3,6.4,176
21229,2016-10-01 04:00,1.1,112,2,1017.8,69,20.2,22.5,.8,.5,.3,5.3,181
21229,2016-10-01 05:00,2.4,113,3.4,1017.6,69,20.2,22.5,.6,.4,.3,5.8,223
21229,2016-10-01 06:00,2.1,100,3.2,1017.9,70,20.3,22.5,.7,.5,.3,6.4,294
21229,2016-10-01 07:00,2.5,123,4.3,1018.2,71,20.4,22.5,.7,.4,.3,6.4,312
21229,2016-10-01 08:00,3.1,122,4.3,1018.8,70,20.6,22.5,.7,.4,.3,6.4,322
21229,2016-10-01 09:00,3,98,4.1,1019.2,70,20.5,22.4,.7,.4,.3,6.4,355
21229,2016-10-01 10:00,4.1,106,6.4,1019.7,67,20.7,22.5,.7,.3,.2,7.1,84
21229,2016-10-01 11:00,4.5,133,5.9,1018.9,68,20.9,22.3,.6,.4,.3,7.1,35
21229,2016-10-01 12:00,2.8,148,4.8,1019.8,68,20.9,22.2,.7,.4,.3,6.4,319
21229,2016-10-01 13:00,2.3,121,,1019.4,66,21,22.1,.7,.4,.3,5.8,195
21229,2016-10-01 14:00,1.9,134,3.1,1018.8,67,21,22.3,.8,.4,.3,5.8,148
21229,2016-10-01 15:00,2.5,136,5.2,1018.3,65,21.1,22.5,.7,.4,.3,6.4,160
21229,2016-10-01 16:00,2.2,159,3.4,1018.3,68,21.2,22.5,.7,.4,.3,3.2,197
21229,2016-10-01 17:00,3,156,4.5,1017.7,68,21.1,22.6,.7,.4,.3,5.8,181
21229,2016-10-01 18:00,2.8,176,3.8,1017.7,66,21.3,22.7,.6,.4,.3,5.8,171
21229,2016-10-01 19:00,.8,209,1.7,1018.2,66,21.4,22.9,.7,.4,.3,4,273
21229,2016-10-01 20:00,2.2,184,3.2,1018,68,21.3,22.9,.8,.4,.3,4.3,222
21229,2016-10-01 21:00,3.3,184,4.7,1018.4,69,21.3,22.9,.7,.4,.3,3.8,336
21229,2016-10-01 22:00,4.1,185,5.3,1018.2,71,21.5,23,.6,.4,.3,3.8,287
21229,2016-10-01 23:00,2.9,213,3.9,1018.9,71,21.5,22.9,.6,.4,.3,4,256
21229,2016-10-02 00:00,2.9,219,3.9,1018.5,71,21.4,22.8,.6,,,4,329
21229,2016-10-02 01:00,3.1,198,4,1018.1,73,21.4,22.8,.6,.3,.2,4,304
21229,2016-10-02 02:00,3,216,4.4,1018.3,73,21.5,22.8,.6,.4,.3,4,345
21229,2016-10-02 03:00,3.4,222,4.3,1018.8,74,21.6,22.8,.5,.4,.2,4,1
21229,2016-10-02 04:00,2.5,171,3.5,1017.5,74,21.6,22.8,.5,.3,.2,3.8,356
21229,2016-10-02 05:00,2.9,229,4.7,1018.2,75,21.7,22.9,.7,.4,.3,4.6,0
21229,2016-10-02 06:00,2.3,252,3.2,1018.1,75,21.6,22.9,.5,.3,.2,4,264
21229,2016-10-02 07:00,3.7,195,4.5,1017.8,77,21.7,22.9,.6,.3,.2,4.6,327
21229,2016-10-02 08:00,2.1,191,2.7,1018.2,77,21.6,22.9,.5,.3,.2,4.6,297
21229,2016-10-02 09:00,2.9,207,4,1018.4,78,21.9,22.9,.5,.4,.3,4,300
21229,2016-10-02 10:00,2.1,173,3.3,1018.3,77,22,22.8,.6,.3,.2,3.8,254
21229,2016-10-02 11:00,2.6,181,3.5,1018,80,22.1,22.5,.6,.3,.2,4,290
21229,2016-10-02 12:00,3.3,172,3.9,1017.8,79,22,22.5,.6,.3,.2,4.3,267
21229,2016-10-02 13:00,2,163,2.9,1017.9,80,22,22.5,.6,.4,.2,4,242
21229,2016-10-02 14:00,3.4,159,4.1,1017,83,22.1,22.6,.7,.4,.3,2.8,201
21229,2016-10-02 15:00,3.3,152,4.2,1016.3,81,21.9,22.6,.6,.4,.3,4,269
21229,2016-10-02 16:00,2.8,157,4.1,1016,81,22.1,22.6,.5,.3,.2,3.8,61
21229,2016-10-02 17:00,3.2,151,4.2,1015.9,82,22.2,22.6,.6,.3,.2,3.8,77
21229,2016-10-02 18:00,4,158,5.2,1015.6,83,22.3,22.6,.7,.4,.3,4.3,81
21229,2016-10-02 19:00,3.3,109,4.2,1015.3,83,22.1,22.6,.8,.3,.2,3.8,350
21229,2016-10-02 20:00,4.4,143,6.6,1015.3,83,22.3,22.5,.7,.4,.3,2.8,359
21229,2016-10-02 21:00,5.2,157,8.2,1014.6,84,22.2,22.5,.7,.4,.3,2.4,358
21229,2016-10-02 22:00,4.6,159,6.2,1014.7,85,22.3,22.6,.8,.5,.3,3.4,305
21229,2016-10-02 23:00,5.9,171,7.5,1013.3,87,22.3,22.6,.9,.5,.4,3.4,258
21229,2016-10-03 00:00,5.5,164,7.8,1012.4,87,22.3,22.6,.9,.5,.4,3.6,327
21229,2016-10-03 01:00,6.6,198,7.8,1011.2,89,22.4,22.6,.9,.6,.4,3.8,331
21229,2016-10-03 02:00,6.9,203,8.6,1010.4,90,22.6,22.6,.9,.6,.4,3.8,326
21229,2016-10-03 03:00,6.1,227,8.7,1009.5,90,22.6,22.6,1,.6,.4,3.8,298
21229,2016-10-03 04:00,7.2,227,9,1009.1,91,22.8,22.6,1.1,.7,.5,4,277
21229,2016-10-03 05:00,6.9,246,9.5,1008.8,91,22.9,22.6,1.2,.6,.5,4,282
21229,2016-10-03 06:00,6.8,219,8.9,1008.3,91,23,22.6,1.6,.9,.6,3.8,343
21229,2016-10-03 07:00,8.7,216,11.4,1007.6,91,23.2,22.6,1.7,1,.7,4,345
21229,2016-10-03 08:00,8.9,203,11.2,1007.4,92,23.1,22.6,2.1,1.2,.9,4.6,8
21229,2016-10-03 09:00,10,209,13.2,1007.4,93,22.9,22.7,2.4,1.4,1,4.3,352
21229,2016-10-03 10:00,8.4,203,10.5,1007.7,92,23.1,22.7,2,1.3,.9,4.9,353
21229,2016-10-03 11:00,7.3,253,9.6,1008.2,90,23.3,22.7,2.2,1.2,.9,4.9,328
21229,2016-10-03 12:00,5.7,291,8.7,1008.6,86,23,22.7,1.8,1.2,.9,4.3,293
21229,2016-10-03 13:00,3.8,284,7,1008.7,85,22.8,22.6,1.6,1,.7,4.9,256
21229,2016-10-03 14:00,5.2,337,6.9,1008.2,85,22.4,22.6,1.6,1.1,.8,4.6,309
21229,2016-10-03 15:00,4,345,5.1,1008,86,21.7,22.7,1.5,.9,.6,4.6,195
21229,2016-10-03 16:00,5.8,356,7.4,1007.7,86,21.6,22.7,1.4,.8,.6,4.6,201
21229,2016-10-03 17:00,4.6,347,5.8,1008.6,86,21.3,22.7,1.4,.9,.6,4.6,8
21229,2016-10-03 18:00,3.2,359,5.3,1009.1,81,21.4,22.6,1.2,.8,.6,7.1,332
21229,2016-10-03 19:00,.4,16,1.9,1008.9,80,21.3,22.6,1.2,.8,.5,4.9,187
21229,2016-10-03 20:00,.1,254,1,1009.6,81,21.4,22.5,1.4,.8,.5,5.8,287
21229,2016-10-03 21:00,1.4,235,2.2,1009.8,83,21.5,22.5,1.3,.8,.6,5.8,291
21229,2016-10-03 22:00,2.9,239,3.7,1010.5,84,21.6,22.5,1.2,.8,.6,4.6,103
21229,2016-10-03 23:00,3.5,224,4.6,1011,84,21.8,22.5,1.3,.8,.6,4.6,26
21229,2016-10-04 00:00,4,256,4.9,1011.8,85,21.8,22.5,1.3,.8,.6,4.6,178
21229,2016-10-04 01:00,3.6,262,5.2,1012.2,87,21.8,22.5,1.2,.7,.5,4.9,18
21229,2016-10-04 02:00,2.8,248,3.7,1012.7,88,,22.5,1.1,.7,.5,5.3,117
21229,2016-10-04 03:00,1.3,247,2.3,1013.6,88,21.9,22.5,1.2,.7,.5,4.3,1
21229,2016-10-04 04:00,3.6,342,5.6,1014.2,80,22.8,22.5,1,.6,.5,4.6,20
21229,2016-10-04 05:00,8.1,355,10.3,1013.9,85,22.5,22.5,1.2,.8,.5,4.6,339
21229,2016-10-04 06:00,9.5,18,12.2,1014.4,77,22.1,22.5,1.3,.8,.6,3.6,354
