지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2023-10-01 00:00,5.6,266,8.1,1007.3,64,25.1,23.6,.9,.6,.4,4,206
21229,2023-10-01 01:00,7.1,284,9.2,1007.2,58,23.3,23.3,.9,.6,.4,3.8,229
21229,2023-10-01 02:00,7.6,285,9,1007.5,57,24.1,23.4,1.1,.7,.5,3.2,285
21229,2023-10-01 03:00,5.7,300,7,1007.7,60,24.7,23.5,1.4,.9,.6,5.3,322
21229,2023-10-01 04:00,6.3,298,9,1007.4,53,22.6,23.5,2,1.2,.8,5.8,331
21229,2023-10-01 05:00,9.2,308,12.7,1007.4,56,22.4,23.1,2.5,1.7,1.2,5.3,321
21229,2023-10-01 06:00,9.8,304,13.2,1007.7,55,23.8,22.8,2.3,1.5,1.1,6.4,331
21229,2023-10-01 07:00,8.5,293,10.8,1007.9,56,23.4,22.8,2.3,1.4,1,5.8,307
21229,2023-10-01 08:00,8.8,303,14.9,1008.4,55,23.1,23,2.1,1.5,1.1,5.3,307
21229,2023-10-01 09:00,8.9,306,11,1008.9,57,22.8,23,2.4,1.6,1.1,5.8,315
21229,2023-10-01 11:00,8.1,5,11.1,1010.4,66,22.2,23.2,2.8,1.6,1.2,6.4,320
21229,2023-10-01 12:00,8.1,357,10.7,1010.9,62,22.1,23.2,2.7,1.6,1.2,7.1,331
21229,2023-10-01 13:00,8.2,359,10.3,1011.2,63,21.9,23.3,2.5,1.6,1.1,7.1,326
21229,2023-10-01 14:00,7,2,9.1,1011.6,60,22,23.3,2.8,1.7,1.2,8,353
21229,2023-10-01 16:00,6.8,359,9.1,1011.8,60,21.6,23.3,2.7,1.7,1.2,8,350
21229,2023-10-01 17:00,7.2,353,10.2,1012.5,55,21.9,23.3,2.5,1.7,1.2,7.1,15
21229,2023-10-01 18:00,6.1,355,7.8,1012.9,56,21.9,23.2,2.8,1.7,1.2,8,360
21229,2023-10-01 19:00,5.2,8,7.2,1013.2,52,21.9,23.2,2.4,1.5,1.1,7.1,11
21229,2023-10-01 20:00,3.5,10,5.6,1013.7,51,22.3,23.2,2.1,1.4,1,7.1,359
21229,2023-10-01 21:00,2.4,355,4.4,1014.1,50,22.2,23.4,2,1.2,.8,7.1,351
21229,2023-10-01 22:00,1.4,358,2.7,1014.4,51,22.2,23.6,2.1,1.3,.9,6.4,357
21229,2023-10-01 23:00,.1,78,1.1,1014.7,51,22.2,23.4,2.3,1.2,.9,3.6,308
21229,2023-10-02 00:00,1,347,2,1014.6,50,22.2,23.4,2,1.4,1,7.1,11
21229,2023-10-02 01:00,.7,332,1.6,1014.8,52,,23.2,1.8,1.1,.8,5.8,352
21229,2023-10-02 02:00,2.7,290,4.3,1015.3,49,22.6,23,1.9,1.1,.8,6.4,19
21229,2023-10-02 03:00,2.6,265,4.1,1015.3,47,22.8,22.9,1.6,1.1,.8,6.4,19
21229,2023-10-02 04:00,1.4,276,2.4,1014.8,47,22.7,22.9,1.5,1,.7,6.4,349
21229,2023-10-02 05:00,2.6,251,4.1,1014.5,51,22.9,22.9,1.3,.9,.6,6.4,7
21229,2023-10-02 06:00,3.2,212,4.4,1014.5,52,22.9,22.9,1.4,.8,.6,6.4,30
21229,2023-10-02 07:00,3.8,242,5.9,1014.7,52,23.1,23,1.2,.8,.6,5.8,15
21229,2023-10-02 08:00,5.7,271,7.2,1015.3,48,23.2,23,1.4,.7,.5,5.8,2
21229,2023-10-02 09:00,5.9,310,8.1,1016,50,22.8,22.9,1.2,.8,.5,6.4,30
