지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2021-09-01 00:00,7.8,122,9.2,1014.3,63,24.7,25.2,.7,.4,.3,3.2,135
21229,2021-09-01 01:00,8.6,130,10.3,1013.3,66,24.8,25.2,1,.6,.5,3.8,125
21229,2021-09-01 02:00,8.1,109,9.8,1012.2,65,25,25.1,1.3,.7,.5,4,118
21229,2021-09-01 03:00,9,106,10.9,1011,65,24.9,25,1.3,.8,.6,4.6,121
21229,2021-09-01 04:00,8.1,83,10.4,1011.3,71,22.8,24.9,1.6,1,.7,4.6,112
21229,2021-09-01 05:00,8.9,53,10.8,1012.2,80,19.9,24.8,2,1.1,.8,4.6,121
21229,2021-09-01 06:00,6.8,67,10,1012.4,90,20.3,24.5,1.8,1.1,.8,4.6,114
21229,2021-09-01 07:00,8.5,89,10.3,1012.3,90,20.6,24.5,1.6,1.1,.8,4.3,138
21229,2021-09-01 08:00,10.3,69,12.8,1012.3,86,20.7,24.5,1.9,1.2,.9,4.6,85
21229,2021-09-01 09:00,13,84,15.7,1010.8,82,20.7,24.5,2.7,1.5,1.1,4.9,85
21229,2021-09-01 10:00,12.8,86,16,1010.8,83,21.4,24.4,3,2,1.4,5.8,94
21229,2021-09-01 11:00,11.1,80,13.9,1010.7,90,21.8,24.3,3.5,2.1,1.5,4.9,96
21229,2021-09-01 12:00,10.8,83,13.2,1010.7,93,22.4,24.2,3.1,2.1,1.5,5.3,81
21229,2021-09-01 13:00,10.7,77,13.7,1010.2,92,22.8,24.2,4.5,2.2,1.6,5.3,77
21229,2021-09-01 14:00,10.1,69,13.3,1009.8,92,22.3,24.2,3.4,2.3,1.7,6.4,87
21229,2021-09-01 15:00,8.8,74,11.4,1009.6,92,22.2,24.2,3.1,2.2,1.6,6.4,110
21229,2021-09-01 16:00,9.3,69,11.7,1009.4,93,22.9,24.2,3.3,1.9,1.4,6.4,95
21229,2021-09-01 17:00,9,64,11.6,1009.5,90,22.4,24.2,3,1.9,1.3,6.4,105
21229,2021-09-01 18:00,9.5,66,11.7,1009.4,89,23.4,24.2,3.3,1.9,1.3,7.1,111
21229,2021-09-01 19:00,10.3,74,12.7,1008.9,88,24.2,24.2,2.7,1.9,1.3,6.4,119
21229,2021-09-01 20:00,9.1,64,12.4,1009.7,81,24,24.3,2.9,1.9,1.3,6.4,127
21229,2021-09-01 21:00,8.4,56,11.1,1010.6,81,24.5,24.5,3,2.1,1.5,6.4,121
21229,2021-09-01 22:00,,,,,,,,3.8,2.1,1.5,6.4,
21229,2021-09-01 23:00,,,,,,,,3,1.9,1.3,7.1,
21229,2021-09-02 00:00,,,,,,,,3.4,1.7,1.2,6.4,
21229,2021-09-02 01:00,,,,,,,,2.6,1.8,1.3,5.8,
21229,2021-09-02 02:00,,,,,,,,2.5,1.7,1.2,6.4,
21229,2021-09-02 03:00,,,,,,,,2.8,1.8,1.3,6.4,
21229,2021-09-02 04:00,,,,,,,,3.4,2,1.4,6.4,
21229,2021-09-02 05:00,,,,,,,,2.5,1.6,1.1,5.8,
21229,2021-09-02 06:00,,,,,,,,2.4,1.4,1,5.8,
21229,2021-09-02 07:00,,,,,,,,2.1,1.5,1.1,6.4,
21229,2021-09-02 08:00,,,,,,,,2.3,1.4,1,6.4,
21229,2021-09-02 09:00,,,,,,,,2.4,1.4,1,6.4,
21229,2021-09-02 10:00,,,,,,,,2.2,1.3,.9,6.4,
21229,2021-09-02 12:00,,,,,,,,2.1,1.1,.8,6.4,
21229,2021-09-02 14:00,,,,,,,,1.8,1.1,.8,5.8,
21229,2021-09-02 15:00,,,,,,,,1.5,1,.7,5.8,
21229,2021-09-02 16:00,,,,,,,,1.3,.8,.6,6.4,
21229,2021-09-02 17:00,,,,,,,,1.1,.8,.5,6.4,
21229,2021-09-02 18:00,,,,,,,,1.2,.8,.6,5.3,
21229,2021-09-02 19:00,,,,,,,,1.3,.9,.6,6.4,
21229,2021-09-02 20:00,,,,,,,,1.2,.8,.5,4.9,
21229,2021-09-02 21:00,,,,,,,,1.2,.8,.6,6.4,
21229,2021-09-02 22:00,,,,,,,,1.4,.9,.6,6.4,
21229,2021-09-02 23:00,,,,,,,,1.4,.9,.6,6.4,
21229,2021-09-03 00:00,,,,,,,,1.5,.9,.6,5.8,
21229,2021-09-03 01:00,,,,,,,,1.3,.8,.6,4.9,
21229,2021-09-03 02:00,,,,,,,,1.5,1,.7,7.1,
21229,2021-09-03 03:00,,,,,,,,1.7,1,.7,5.3,
21229,2021-09-03 04:00,,,,,,,,1.7,1,.7,5.8,
21229,2021-09-03 05:00,,,,,,,,1.1,.8,.6,5.8,
21229,2021-09-03 06:00,,,,,,,,1.3,.7,.5,5.8,
21229,2021-09-03 07:00,,,,,,,,1.1,.7,.5,7.1,
21229,2021-09-03 08:00,,,,,,,,1.1,.7,.5,5.8,
21229,2021-09-03 09:00,,,,,,,,1.3,.8,.6,5.8,
21229,2021-09-03 10:00,,,,,,,,1.2,.7,.5,5.3,
21229,2021-09-03 11:00,,,,,,,,1,.7,.5,5.8,
21229,2021-09-03 12:00,,,,,,,,1.4,.8,.5,4.9,
21229,2021-09-03 13:00,,,,,,,,1.1,.8,.5,5.8,
21229,2021-09-03 14:00,,,,,,,,1.3,.8,.5,5.3,
21229,2021-09-03 15:00,,,,,,,,1.5,.9,.6,4.9,
21229,2021-09-03 16:00,,,,,,,,1.5,.9,.6,4.9,
21229,2021-09-03 17:00,,,,,,,,1.3,.8,.6,5.3,
21229,2021-09-03 18:00,,,,,,,,1.4,.8,.6,5.3,
21229,2021-09-03 19:00,,,,,,,,1.5,1,.7,4.6,
21229,2021-09-03 20:00,,,,,,,,1.7,1,.7,5.3,
21229,2021-09-03 21:00,,,,,,,,1.6,1,.7,4.6,
21229,2021-09-03 22:00,,,,,,,,1.5,1,.7,5.3,
21229,2021-09-03 23:00,,,,,,,,1.6,1.1,.8,4.9,
21229,2021-09-04 00:00,,,,,,,,1.6,.9,.7,4.3,
21229,2021-09-04 01:00,,,,,,,,1.3,.9,.6,4.9,
21229,2021-09-04 02:00,,,,,,,,1.5,.9,.6,4.9,
21229,2021-09-04 03:00,,,,,,,,1.1,.8,.6,4.6,
21229,2021-09-04 04:00,,,,,,,,1.1,.7,.5,5.3,
21229,2021-09-04 05:00,,,,,,,,1.2,.7,.5,4,
21229,2021-09-04 06:00,,,,,,,,1.1,.7,.5,4.6,
21229,2021-09-04 07:00,,,,,,,,1.3,.7,.5,3.8,
21229,2021-09-04 08:00,,,,,,,,1.3,.8,.6,4.3,
21229,2021-09-04 09:00,,,,,,,,1.5,.8,.6,4,
21229,2021-09-04 10:00,,,,,,,,1.6,.9,.6,3.6,
21229,2021-09-04 11:00,,,,,,,,1.6,1.1,.8,4,
21229,2021-09-04 12:00,,,,,,,,1.8,1.1,.7,4.6,
21229,2021-09-04 13:00,,,,,,,,1.4,1.1,.7,4.6,
21229,2021-09-04 14:00,,,,,,,,1.8,1.2,.8,4.6,
21229,2021-09-04 15:00,,,,,,,,1.8,1.1,.8,4.9,
21229,2021-09-04 16:00,,,,,,,,1.8,1.3,.9,5.3,
21229,2021-09-04 17:00,,,,,,,,1.8,1.3,.9,5.3,
