지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2022-07-01 00:00,2.2,220,2.9,1012.9,90,20.8,20.9,1.2,.8,.6,5.3,213
21229,2022-07-01 01:00,3.2,229,4.4,1012.7,94,22.1,20.9,1.3,.9,.6,5.8,197
21229,2022-07-01 02:00,3.2,232,3.8,1012.8,89,22,20.9,1.6,.8,.6,4.9,258
21229,2022-07-01 03:00,4,222,4.8,1013,88,20.7,20.8,1.5,.9,.6,5.8,210
21229,2022-07-01 04:00,3,230,3.5,1013.4,87,22.1,20.8,1.1,.7,.5,4.3,214
21229,2022-07-01 05:00,3.3,229,3.9,1013.7,92,22.1,20.8,1.1,.7,.5,7.1,31
21229,2022-07-01 06:00,3.1,239,3.6,1014.1,92,21.8,20.7,1.2,.7,.5,4.9,218
21229,2022-07-01 07:00,4.2,227,5.2,1014.3,91,22.3,20.6,1.1,.8,.5,5.3,212
21229,2022-07-01 08:00,2.2,288,3.4,1014.8,91,22.3,20.6,1.1,.7,.5,5.3,181
21229,2022-07-01 09:00,2.6,211,3.7,1015.2,90,22.5,21,1.3,.6,.5,5.3,193
21229,2022-07-01 10:00,2.9,169,3.8,1015.1,90,22.8,21.2,.9,.6,.4,6.4,18
21229,2022-07-01 11:00,2.4,212,3,1015.6,91,22.8,21.4,.8,.6,.4,4.6,218
21229,2022-07-01 12:00,3.6,205,4.5,1015.5,91,22.8,21.4,.9,.6,.4,4.9,224
21229,2022-07-01 13:00,2.6,213,3.1,1015.3,90,23.4,21.7,.8,.6,.4,6.4,21
21229,2022-07-01 14:00,2.6,214,3.3,1015.1,89,23.4,22.1,.9,.6,.4,5.8,44
21229,2022-07-01 15:00,2.1,210,2.9,1014.9,90,23.9,21.9,.7,.5,.3,5.8,26
21229,2022-07-01 16:00,2.3,193,2.8,1014.4,87,24.1,22.7,.7,.4,.3,6.4,50
21229,2022-07-01 17:00,2.6,200,3.2,1014.3,90,24.1,22.6,.7,.5,.3,6.4,48
21229,2022-07-01 18:00,2.7,194,3.3,1014.3,91,23.9,23,.8,.5,.3,6.4,34
21229,2022-07-01 19:00,3.2,184,3.9,1014.1,92,24,23.3,.7,.4,.3,6.4,42
21229,2022-07-01 20:00,2.9,178,3.5,1014,92,23.8,23,.8,.4,.3,5.3,42
21229,2022-07-01 21:00,2.6,186,3.4,1014.5,91,23.7,22.8,.8,.4,.3,5.8,34
21229,2022-07-01 22:00,3,161,3.6,1014.8,94,23.7,22.3,.7,.4,.3,6.4,22
21229,2022-07-01 23:00,2.4,171,3.1,1015,95,23.5,21.9,.7,.4,.3,5.8,34
21229,2022-07-02 00:00,3.9,170,4.4,1014.8,96,23.4,21.5,.8,.4,.3,6.4,58
21229,2022-07-02 01:00,3.2,151,3.8,1014.8,95,23.2,22.1,.7,.4,.3,5.8,74
21229,2022-07-02 02:00,3.7,151,4.5,1014.4,95,23.2,21.9,.6,.4,.3,6.4,69
21229,2022-07-02 03:00,2.1,166,3.1,1014.4,94,23.1,21.7,.6,.4,.3,5.3,41
21229,2022-07-02 04:00,.9,159,1.3,1015,94,23,21.8,.7,.4,,5.3,50
21229,2022-07-02 05:00,2,189,2.4,1015.2,94,22.9,21.7,.6,.4,,5.8,60
21229,2022-07-02 06:00,2.1,188,2.5,1015,94,22.7,21.7,.5,.3,.2,5.8,75
21229,2022-07-02 07:00,2.9,183,3.3,1015.1,95,22.8,21.7,.5,.3,.2,5.8,70
21229,2022-07-02 08:00,3.4,188,4,1015.1,95,22.8,21.6,.6,.4,.2,5.3,34
21229,2022-07-02 09:00,3.2,190,3.7,1014.8,94,23.1,21.6,.5,.3,.2,5.8,35
21229,2022-07-02 10:00,2.8,206,3.4,1014.8,94,23.4,21.8,.5,.3,.2,5.8,32
21229,2022-07-02 11:00,3.5,226,4,1014.7,92,23.6,22.3,.4,.3,.2,4.9,52
21229,2022-07-02 12:00,4.4,224,5,,87,24.1,22.3,.5,.3,.2,5.8,60
21229,2022-07-02 13:00,4.1,227,4.7,1014.3,87,24.5,22.5,.7,.3,.2,5.8,57
21229,2022-07-02 14:00,3.2,220,3.7,1013.8,87,24.7,22.7,.5,.3,.2,5.8,66
21229,2022-07-02 15:00,2.5,255,2.9,1013.4,88,24.7,23.1,.5,.3,.2,5.8,56
21229,2022-07-02 16:00,2,217,2.3,1012.8,84,26.1,23.4,.5,.3,.2,5.8,64
21229,2022-07-02 17:00,1.6,259,1.9,1012.3,89,25.5,23.5,.4,.3,.2,5.8,67
21229,2022-07-02 18:00,1.5,162,1.9,1011.8,88,25.7,23.4,.5,.3,.2,5.3,40
21229,2022-07-02 19:00,2.3,143,2.8,1011.5,90,25.4,23.8,.4,.3,.2,5.8,58
21229,2022-07-02 20:00,1.5,125,1.8,1011.6,91,25,23.3,.5,.3,.2,5.3,53
21229,2022-07-02 21:00,1.7,122,1.9,1011.9,90,23.3,23.9,.4,.3,.2,6.4,52
21229,2022-07-02 22:00,2.4,135,2.8,1012.1,88,23.6,23.2,.4,.3,.2,5.3,55
21229,2022-07-02 23:00,3.6,149,4.5,1012.1,89,25.1,23.3,.4,.3,.2,4.9,47
21229,2022-07-03 00:00,4.5,157,5.3,1011.8,87,25,23.9,.5,.2,,5.8,26
21229,2022-07-03 01:00,5.7,157,6.7,1011.3,83,23.5,23.1,.5,.3,,5.8,42
21229,2022-07-03 02:00,1.7,173,2.2,1011.4,86,23.2,22.6,.4,.3,,2.4,264
21229,2022-07-03 03:00,.2,178,1.5,1011,91,24.2,22.7,.5,.3,,5.3,81
21229,2022-07-03 04:00,2.8,187,3.4,1010.9,90,24.2,22.5,.4,.3,,5.8,58
21229,2022-07-03 05:00,2.5,205,3.1,1010.8,90,24.2,22.7,.4,.3,,4.9,53
21229,2022-07-03 06:00,2.8,170,3.6,1010.3,92,23.8,22.6,.4,.2,,4.9,77
21229,2022-07-03 07:00,2.3,218,2.7,1010.3,91,24.1,22.6,.4,.2,,4.9,47
21229,2022-07-03 08:00,2.5,212,3.2,1010.2,93,24,22.6,.3,.2,,4.6,44
21229,2022-07-03 09:00,3.9,189,4.5,1010.1,92,24.1,22.8,.4,.2,,5.3,68
21229,2022-07-03 10:00,2.7,194,3.5,1010,91,24,22.7,.4,.2,.2,5.3,54
21229,2022-07-03 11:00,5.7,197,6.7,1009.8,87,24.4,23,.3,.2,.1,5.3,46
21229,2022-07-03 12:00,5.8,204,6.7,1009.5,91,24.9,23.1,.4,.2,.2,2.1,23
21229,2022-07-03 13:00,4.7,213,5.3,1009.1,90,25,23.4,.4,.2,.2,5.8,53
21229,2022-07-03 14:00,4.4,218,5,1008.7,89,25.3,23.6,.4,.2,.2,2.2,207
21229,2022-07-03 15:00,5.7,213,6.4,1008.4,87,25.3,23.8,.4,.3,.2,2.6,221
21229,2022-07-03 16:00,5.4,223,6.3,1008.1,86,25.3,23.6,.4,.3,.2,2.7,197
21229,2022-07-03 17:00,4,233,4.7,1008.1,87,25.3,23.7,.6,.3,.2,2.6,218
21229,2022-07-03 18:00,3.9,217,4.6,1007.7,90,25.3,23.8,.7,.4,.3,3.2,240
21229,2022-07-03 19:00,4.3,208,5.6,1007.6,88,25.4,23.8,.5,.4,.3,2.7,214
21229,2022-07-03 20:00,3.7,211,4.4,1007.5,91,25,23.7,.7,.4,.3,3,234
21229,2022-07-03 21:00,2.8,222,3.5,1007.9,92,24.8,23.5,.6,.3,.2,2.7,195
21229,2022-07-03 22:00,3.7,198,4.3,1007.9,92,24.9,23.2,.5,.3,.2,3,225
21229,2022-07-03 23:00,4,191,4.6,1008.1,91,23.5,23.1,.5,.3,.2,2.7,233
21229,2022-07-04 00:00,3.6,193,4.1,1007.8,89,23.4,23.1,.5,.3,.2,2.9,221
21229,2022-07-04 01:00,5.4,182,6.3,1007.3,91,25,23.1,.5,.3,.2,2.7,209
21229,2022-07-04 02:00,4.6,198,5.5,1007.2,93,25.1,23.1,.7,.4,.3,2.6,208
21229,2022-07-04 03:00,4.1,207,5,1006.8,90,23.5,23.2,.6,.4,.3,2.7,215
21229,2022-07-04 04:00,5.1,215,6,1006.2,90,23.5,23.3,.5,.4,.3,2.7,206
21229,2022-07-04 05:00,4.8,229,5.8,1006,92,25,23.5,.6,.4,.3,2.5,214
21229,2022-07-04 06:00,2.1,249,3.5,1006.5,92,24.6,23.2,.7,.5,.3,2.9,187
21229,2022-07-04 07:00,5.7,233,6.6,1006.3,91,24.6,23.1,1,.6,.4,3.4,229
21229,2022-07-04 08:00,5.5,239,6.3,1006.1,91,24.7,23.1,1,.6,.5,3.6,222
21229,2022-07-04 09:00,6.3,228,7.2,1006.2,89,24.6,23.2,1.1,.7,.5,3.8,227
21229,2022-07-04 10:00,6.3,236,7.4,1006.3,91,24.8,23,1.1,.7,.5,4,222
21229,2022-07-04 11:00,6,237,7.1,1006.4,92,24.8,23.2,1.1,.6,.4,4.3,218
21229,2022-07-04 12:00,6.4,218,7.8,1006.5,91,24.6,23,.9,.6,.4,3.8,198
21229,2022-07-04 13:00,6.7,223,7.8,1006.6,91,24.7,22.9,1,.6,.4,4,200
21229,2022-07-04 14:00,5.1,222,5.9,1006.5,92,24.9,23.1,.8,.6,.4,4.3,208
21229,2022-07-04 15:00,3.5,242,4.4,1006.2,92,25,23.5,1.1,.5,.4,4.3,221
21229,2022-07-04 16:00,4.8,232,5.8,1006.1,88,25.2,23.5,.8,.6,.4,4.3,208
21229,2022-07-04 17:00,4.3,205,5.2,1005.8,91,25.1,23.6,.8,.5,.4,3.8,211
21229,2022-07-04 18:00,3.2,232,4.2,1005.8,90,25,23.6,.7,.5,.3,4,202
21229,2022-07-04 19:00,3.5,190,4.1,1005.7,91,24.8,23.4,.8,.4,.3,4,208
21229,2022-07-04 20:00,2.3,197,2.6,1006,92,24.7,23.4,.9,.5,.4,4,217
21229,2022-07-04 21:00,2.3,177,2.7,1006.2,92,24.5,23.4,.7,.4,.3,3.8,189
21229,2022-07-04 22:00,.6,196,1.1,1006.8,93,24.7,23.4,.6,.4,.3,3.8,225
21229,2022-07-04 23:00,2.4,165,2.9,1006.9,93,24.6,23.5,.6,.4,.3,3.4,237
21229,2022-07-05 00:00,1.9,149,2.2,1006.9,92,24.6,23.6,.6,.4,.3,4.6,193
21229,2022-07-05 01:00,2.6,141,3.2,1006.5,92,24.7,23.7,.6,.4,.3,4.3,211
21229,2022-07-05 02:00,2.1,113,2.5,1006.1,93,24.8,23.8,.7,.4,.3,4.6,207
21229,2022-07-05 03:00,1.8,97,2.5,1005.8,93,24.9,24.2,.6,.4,.3,4,199
21229,2022-07-05 04:00,2.9,100,3.8,1005.6,93,24.9,24.4,.5,.3,.2,4,191
21229,2022-07-05 05:00,2.9,112,3.6,1005.4,92,25,23.8,.5,.3,.2,4,188
21229,2022-07-05 06:00,1.4,107,1.8,1005.6,93,24.7,23.8,.5,.3,.2,3.8,178
21229,2022-07-05 07:00,3.1,101,3.7,1005.5,92,24.7,24,.5,.4,.3,4.3,212
21229,2022-07-05 08:00,2.7,122,3.3,1005.7,93,24.8,24,.6,.4,.3,4.6,203
21229,2022-07-05 09:00,1.9,118,2.5,1006.1,91,24.9,24.1,.7,.4,.3,4.6,206
21229,2022-07-05 10:00,1.5,146,2,1006.3,90,25.1,24,.6,.4,.3,4.3,193
